id	Toxin	Value	Unit
28994b3a-e935-11e8-b5a3-a3f515eccf40	quantity	200	number per litre
28994b3b-e935-11e8-b5a3-a3f515eccf40	quantity	2000	number per litre
28994b3c-e935-11e8-b5a3-a3f515eccf40	quantity	1200	number per litre
28994b3d-e935-11e8-b5a3-a3f515eccf40	quantity	6400	number per litre
28994b3e-e935-11e8-b5a3-a3f515eccf40	quantity	400	number per litre
28994b3f-e935-11e8-b5a3-a3f515eccf40	quantity	2800	number per litre
28994b40-e935-11e8-b5a3-a3f515eccf40	quantity	2000	number per litre
28994b41-e935-11e8-b5a3-a3f515eccf40	quantity	1000	number per litre
28994b42-e935-11e8-b5a3-a3f515eccf40	quantity	3000	number per litre
28994b43-e935-11e8-b5a3-a3f515eccf40	quantity	3000	number per litre
28994b44-e935-11e8-b5a3-a3f515eccf40	quantity	2000	number per litre
289a0e94-e935-11e8-b5a3-a3f515eccf40	quantity	5000	number per litre
289a0e95-e935-11e8-b5a3-a3f515eccf40	quantity	1000	number per litre
289a0e96-e935-11e8-b5a3-a3f515eccf40	quantity	14000	number per litre
289a0e97-e935-11e8-b5a3-a3f515eccf40	quantity	13000	number per litre
289a0e98-e935-11e8-b5a3-a3f515eccf40	quantity	8000	number per litre
289a0e99-e935-11e8-b5a3-a3f515eccf40	quantity	800	number per litre
289a0e9a-e935-11e8-b5a3-a3f515eccf40	quantity	1200	number per litre
289a0e9b-e935-11e8-b5a3-a3f515eccf40	quantity	2800	number per litre
289a0e9c-e935-11e8-b5a3-a3f515eccf40	quantity	600	number per litre
289a0e9d-e935-11e8-b5a3-a3f515eccf40	quantity	400	number per litre
289a0e9e-e935-11e8-b5a3-a3f515eccf40	quantity	800	number per litre
289ad1bc-e935-11e8-b5a3-a3f515eccf40	quantity	1000	number per litre
289ad1bd-e935-11e8-b5a3-a3f515eccf40	quantity	1000	number per litre
289ad1be-e935-11e8-b5a3-a3f515eccf40	quantity	2000	number per litre
289ad1bf-e935-11e8-b5a3-a3f515eccf40	quantity	2000	number per litre
289ad1c0-e935-11e8-b5a3-a3f515eccf40	quantity	4800	number per litre
289ad1c1-e935-11e8-b5a3-a3f515eccf40	quantity	17000	number per litre
289ad1c2-e935-11e8-b5a3-a3f515eccf40	quantity	2800	number per litre
289ad1c3-e935-11e8-b5a3-a3f515eccf40	quantity	202000	number per litre
289ad1c4-e935-11e8-b5a3-a3f515eccf40	quantity	2000	number per litre
289ad1c5-e935-11e8-b5a3-a3f515eccf40	quantity	21000	number per litre
289ad1c6-e935-11e8-b5a3-a3f515eccf40	quantity	2000	number per litre
289b949e-e935-11e8-b5a3-a3f515eccf40	quantity	1600	number per litre
289b949f-e935-11e8-b5a3-a3f515eccf40	quantity	400	number per litre
289b94a0-e935-11e8-b5a3-a3f515eccf40	quantity	2800	number per litre
289b94a1-e935-11e8-b5a3-a3f515eccf40	quantity	2000	number per litre
289b94a2-e935-11e8-b5a3-a3f515eccf40	quantity	2000	number per litre
289b94a3-e935-11e8-b5a3-a3f515eccf40	quantity	2000	number per litre
289b94a4-e935-11e8-b5a3-a3f515eccf40	quantity	235	number per litre
289b94a5-e935-11e8-b5a3-a3f515eccf40	quantity	1098	number per litre
289b94a6-e935-11e8-b5a3-a3f515eccf40	quantity	295	number per litre
289b94a7-e935-11e8-b5a3-a3f515eccf40	quantity	400	number per litre
289b94a8-e935-11e8-b5a3-a3f515eccf40	quantity	1630	number per litre
289c5834-e935-11e8-b5a3-a3f515eccf40	quantity	235	number per litre
289c5835-e935-11e8-b5a3-a3f515eccf40	quantity	10	number per litre
289c5836-e935-11e8-b5a3-a3f515eccf40	quantity	67	number per litre
289c5837-e935-11e8-b5a3-a3f515eccf40	quantity	124	number per litre
289c5838-e935-11e8-b5a3-a3f515eccf40	quantity	45	number per litre
289c5839-e935-11e8-b5a3-a3f515eccf40	quantity	437	number per litre
289c583a-e935-11e8-b5a3-a3f515eccf40	quantity	369	number per litre
289c583b-e935-11e8-b5a3-a3f515eccf40	quantity	10	number per litre
289c583c-e935-11e8-b5a3-a3f515eccf40	quantity	200	number per litre
289c583d-e935-11e8-b5a3-a3f515eccf40	quantity	20	number per litre
289c583e-e935-11e8-b5a3-a3f515eccf40	quantity	300	number per litre
289d1b48-e935-11e8-b5a3-a3f515eccf40	quantity	40	number per litre
289d1b49-e935-11e8-b5a3-a3f515eccf40	quantity	660	number per litre
289d1b4a-e935-11e8-b5a3-a3f515eccf40	quantity	40	number per litre
289d1b4b-e935-11e8-b5a3-a3f515eccf40	quantity	400	number per litre
289d1b4c-e935-11e8-b5a3-a3f515eccf40	quantity	40	number per litre
289d1b4d-e935-11e8-b5a3-a3f515eccf40	quantity	120	number per litre
289d1b4e-e935-11e8-b5a3-a3f515eccf40	quantity	40	number per litre
289d1b4f-e935-11e8-b5a3-a3f515eccf40	quantity	40	number per litre
289d1b50-e935-11e8-b5a3-a3f515eccf40	quantity	1120	number per litre
289d1b51-e935-11e8-b5a3-a3f515eccf40	quantity	80	number per litre
289d1b52-e935-11e8-b5a3-a3f515eccf40	quantity	240	number per litre
289dde98-e935-11e8-b5a3-a3f515eccf40	quantity	31360	number per litre
289dde99-e935-11e8-b5a3-a3f515eccf40	quantity	20	number per litre
289dde9a-e935-11e8-b5a3-a3f515eccf40	quantity	20	number per litre
289dde9b-e935-11e8-b5a3-a3f515eccf40	quantity	200	number per litre
289dde9c-e935-11e8-b5a3-a3f515eccf40	quantity	200	number per litre
289dde9d-e935-11e8-b5a3-a3f515eccf40	quantity	200	number per litre
289dde9e-e935-11e8-b5a3-a3f515eccf40	quantity	300	number per litre
289dde9f-e935-11e8-b5a3-a3f515eccf40	quantity	160	number per litre
289ddea0-e935-11e8-b5a3-a3f515eccf40	quantity	120	number per litre
289ddea1-e935-11e8-b5a3-a3f515eccf40	quantity	240	number per litre
289ddea2-e935-11e8-b5a3-a3f515eccf40	quantity	280	number per litre
289ea1d4-e935-11e8-b5a3-a3f515eccf40	quantity	60	number per litre
289ea1d5-e935-11e8-b5a3-a3f515eccf40	quantity	18720	number per litre
289ea1d6-e935-11e8-b5a3-a3f515eccf40	quantity	20	number per litre
289ea1d7-e935-11e8-b5a3-a3f515eccf40	quantity	320	number per litre
289ea1d8-e935-11e8-b5a3-a3f515eccf40	quantity	33920	number per litre
289ea1d9-e935-11e8-b5a3-a3f515eccf40	quantity	40	number per litre
289ea1da-e935-11e8-b5a3-a3f515eccf40	quantity	40	number per litre
289ea1db-e935-11e8-b5a3-a3f515eccf40	quantity	3680	number per litre
289ea1dc-e935-11e8-b5a3-a3f515eccf40	quantity	40	number per litre
289ea1dd-e935-11e8-b5a3-a3f515eccf40	quantity	660	number per litre
289ea1de-e935-11e8-b5a3-a3f515eccf40	quantity	40	number per litre
289f64de-e935-11e8-b5a3-a3f515eccf40	quantity	3200	number per litre
289f64df-e935-11e8-b5a3-a3f515eccf40	quantity	40	number per litre
289f64e0-e935-11e8-b5a3-a3f515eccf40	quantity	40	number per litre
289f64e1-e935-11e8-b5a3-a3f515eccf40	quantity	20	number per litre
289f64e2-e935-11e8-b5a3-a3f515eccf40	quantity	40	number per litre
289f64e3-e935-11e8-b5a3-a3f515eccf40	quantity	20	number per litre
289f64e4-e935-11e8-b5a3-a3f515eccf40	quantity	2960	number per litre
289f64e5-e935-11e8-b5a3-a3f515eccf40	quantity	100	number per litre
289f64e6-e935-11e8-b5a3-a3f515eccf40	quantity	200	number per litre
289f64e7-e935-11e8-b5a3-a3f515eccf40	quantity	500	number per litre
289f64e8-e935-11e8-b5a3-a3f515eccf40	quantity	20	number per litre
28a0282e-e935-11e8-b5a3-a3f515eccf40	quantity	3760	number per litre
28a271c7-e935-11e8-b5a3-a3f515eccf40	quantity	1000	number per litre
28a271c8-e935-11e8-b5a3-a3f515eccf40	quantity	100	number per litre
28a271c9-e935-11e8-b5a3-a3f515eccf40	quantity	400	number per litre
28a271ca-e935-11e8-b5a3-a3f515eccf40	quantity	300	number per litre
28a271cb-e935-11e8-b5a3-a3f515eccf40	quantity	4900	number per litre
28a271cc-e935-11e8-b5a3-a3f515eccf40	quantity	3780	number per litre
28a271cd-e935-11e8-b5a3-a3f515eccf40	quantity	1100	Milligrams per cubic metre
28a271ce-e935-11e8-b5a3-a3f515eccf40	quantity	1308	number per litre
28a333a2-e935-11e8-b5a3-a3f515eccf40	quantity	82400	number per litre
28a333a3-e935-11e8-b5a3-a3f515eccf40	quantity	8979885	number per litre
28a333a4-e935-11e8-b5a3-a3f515eccf40	quantity	5810	number per litre
28a333a5-e935-11e8-b5a3-a3f515eccf40	quantity	1354	number per litre
28a333a6-e935-11e8-b5a3-a3f515eccf40	quantity	4109	number per litre
28a333a7-e935-11e8-b5a3-a3f515eccf40	quantity	9154	number per litre
28a333a8-e935-11e8-b5a3-a3f515eccf40	quantity	9191	number per litre
28a333a9-e935-11e8-b5a3-a3f515eccf40	quantity	10154	number per litre
28a333aa-e935-11e8-b5a3-a3f515eccf40	quantity	57654	number per litre
28a333ab-e935-11e8-b5a3-a3f515eccf40	quantity	2682308	number per litre
28a333ac-e935-11e8-b5a3-a3f515eccf40	quantity	29450	number per litre
28a3f83c-e935-11e8-b5a3-a3f515eccf40	quantity	17850	number per litre
28a3f83d-e935-11e8-b5a3-a3f515eccf40	quantity	38050	number per litre
28a3f83e-e935-11e8-b5a3-a3f515eccf40	quantity	17900	number per litre
28a3f83f-e935-11e8-b5a3-a3f515eccf40	quantity	179577	number per litre
28a3f840-e935-11e8-b5a3-a3f515eccf40	quantity	56269	number per litre
28a3f841-e935-11e8-b5a3-a3f515eccf40	quantity	15269	number per litre
28a3f842-e935-11e8-b5a3-a3f515eccf40	quantity	2115	number per litre
28a3f843-e935-11e8-b5a3-a3f515eccf40	quantity	717392	number per litre
28a3f844-e935-11e8-b5a3-a3f515eccf40	quantity	7539030	number per litre
28a3f845-e935-11e8-b5a3-a3f515eccf40	quantity	3546	number per litre
28a3f846-e935-11e8-b5a3-a3f515eccf40	quantity	99144	number per litre
28a4bb64-e935-11e8-b5a3-a3f515eccf40	quantity	22354	number per litre
28a4bb65-e935-11e8-b5a3-a3f515eccf40	quantity	13031	number per litre
28a4bb66-e935-11e8-b5a3-a3f515eccf40	quantity	1632	number per litre
28a4bb67-e935-11e8-b5a3-a3f515eccf40	quantity	4223	number per litre
28a4bb68-e935-11e8-b5a3-a3f515eccf40	quantity	49672	number per litre
28a4bb69-e935-11e8-b5a3-a3f515eccf40	quantity	349985	number per litre
28a4bb6a-e935-11e8-b5a3-a3f515eccf40	quantity	5987038	number per litre
28a4bb6b-e935-11e8-b5a3-a3f515eccf40	quantity	7431046	number per litre
28a4bb6c-e935-11e8-b5a3-a3f515eccf40	quantity	89965	number per litre
28a4bb6d-e935-11e8-b5a3-a3f515eccf40	quantity	933269	number per litre
28a4bb6e-e935-11e8-b5a3-a3f515eccf40	quantity	18246	number per litre
28a57e8c-e935-11e8-b5a3-a3f515eccf40	quantity	113477	number per litre
28a57e8d-e935-11e8-b5a3-a3f515eccf40	quantity	139685	number per litre
28a57e8e-e935-11e8-b5a3-a3f515eccf40	quantity	56100	number per litre
28a57e8f-e935-11e8-b5a3-a3f515eccf40	quantity	31009	number per litre
28a57e90-e935-11e8-b5a3-a3f515eccf40	quantity	5755	number per litre
28a57e91-e935-11e8-b5a3-a3f515eccf40	quantity	10327	number per litre
28a57e92-e935-11e8-b5a3-a3f515eccf40	quantity	21352	number per litre
28a57e93-e935-11e8-b5a3-a3f515eccf40	quantity	117200	number per litre
28a57e94-e935-11e8-b5a3-a3f515eccf40	quantity	32407	number per litre
28a57e95-e935-11e8-b5a3-a3f515eccf40	quantity	7023	number per litre
28a57e96-e935-11e8-b5a3-a3f515eccf40	quantity	1.3	number per litre
28a641dc-e935-11e8-b5a3-a3f515eccf40	quantity	43	number per litre
28a641dd-e935-11e8-b5a3-a3f515eccf40	quantity	464	number per litre
28a641de-e935-11e8-b5a3-a3f515eccf40	quantity	34	number per litre
28a641df-e935-11e8-b5a3-a3f515eccf40	quantity	16	number per litre
28a641e0-e935-11e8-b5a3-a3f515eccf40	quantity	2.8	number per litre
28a641e1-e935-11e8-b5a3-a3f515eccf40	quantity	0.6	number per litre
28a641e2-e935-11e8-b5a3-a3f515eccf40	quantity	5.8	number per litre
28a641e3-e935-11e8-b5a3-a3f515eccf40	quantity	10.4	number per litre
28a641e4-e935-11e8-b5a3-a3f515eccf40	quantity	1467538	number per litre
28a641e5-e935-11e8-b5a3-a3f515eccf40	quantity	152654	number per litre
28a641e6-e935-11e8-b5a3-a3f515eccf40	quantity	3526	number per litre
28a7050e-e935-11e8-b5a3-a3f515eccf40	quantity	4492	number per litre
28a7050f-e935-11e8-b5a3-a3f515eccf40	quantity	3769	number per litre
28a70510-e935-11e8-b5a3-a3f515eccf40	quantity	7.1	number per litre
28a70511-e935-11e8-b5a3-a3f515eccf40	quantity	1.6	number per litre
28a70513-e935-11e8-b5a3-a3f515eccf40	quantity	14838.34	number per litre
28a70514-e935-11e8-b5a3-a3f515eccf40	quantity	12504.08	number per litre
28a70515-e935-11e8-b5a3-a3f515eccf40	quantity	180.55	number per litre
28a70516-e935-11e8-b5a3-a3f515eccf40	quantity	29.79	number per litre
28a70517-e935-11e8-b5a3-a3f515eccf40	quantity	4.04	number per litre
28a70518-e935-11e8-b5a3-a3f515eccf40	quantity	4.04	number per litre
28a7c84a-e935-11e8-b5a3-a3f515eccf40	quantity	2027985.46	number per litre
28a7c84b-e935-11e8-b5a3-a3f515eccf40	quantity	1700.27	number per litre
28a7c84c-e935-11e8-b5a3-a3f515eccf40	quantity	98.72	number per litre
28a7c84d-e935-11e8-b5a3-a3f515eccf40	quantity	752452.67	number per litre
28a7c84e-e935-11e8-b5a3-a3f515eccf40	quantity	5518.7219999999998	number per litre
28a7c84f-e935-11e8-b5a3-a3f515eccf40	quantity	6328.6350000000002	number per litre
28a7c850-e935-11e8-b5a3-a3f515eccf40	quantity	1123.1600000000001	number per litre
28a7c851-e935-11e8-b5a3-a3f515eccf40	quantity	0.23	number per litre
28a7c852-e935-11e8-b5a3-a3f515eccf40	quantity	15932.38	number per litre
28a7c853-e935-11e8-b5a3-a3f515eccf40	quantity	4181	number per litre
28a7c854-e935-11e8-b5a3-a3f515eccf40	quantity	14767.33	number per litre
28a88b5e-e935-11e8-b5a3-a3f515eccf40	quantity	16065.36	number per litre
28a88b5f-e935-11e8-b5a3-a3f515eccf40	quantity	360.6	number per litre
28a88b60-e935-11e8-b5a3-a3f515eccf40	quantity	114.55	number per litre
28a88b61-e935-11e8-b5a3-a3f515eccf40	quantity	62063.79	number per litre
28a88b62-e935-11e8-b5a3-a3f515eccf40	quantity	137686.70000000001	number per litre
28a9a5a6-e935-11e8-b5a3-a3f515eccf40	quantity	2000	number per litre
28a9a5a7-e935-11e8-b5a3-a3f515eccf40	quantity	3000	number per litre
28a9a5a8-e935-11e8-b5a3-a3f515eccf40	quantity	1000	number per litre
28a9a5a9-e935-11e8-b5a3-a3f515eccf40	quantity	27000	number per litre
28a9a5aa-e935-11e8-b5a3-a3f515eccf40	quantity	16000	number per litre
28a9a5ab-e935-11e8-b5a3-a3f515eccf40	quantity	30000	number per litre
28a9a5ac-e935-11e8-b5a3-a3f515eccf40	quantity	2000	number per litre
28aa6a14-e935-11e8-b5a3-a3f515eccf40	quantity	200	number per litre
28aa6a15-e935-11e8-b5a3-a3f515eccf40	quantity	1200	number per litre
28aa6a16-e935-11e8-b5a3-a3f515eccf40	quantity	4400	number per litre
28aa6a17-e935-11e8-b5a3-a3f515eccf40	quantity	400	number per litre
28aa6a18-e935-11e8-b5a3-a3f515eccf40	quantity	200	number per litre
28aa6a19-e935-11e8-b5a3-a3f515eccf40	quantity	2000	number per litre
28aa6a1a-e935-11e8-b5a3-a3f515eccf40	quantity	13200	number per litre
28aa6a1b-e935-11e8-b5a3-a3f515eccf40	quantity	29600	number per litre
28aa6a1c-e935-11e8-b5a3-a3f515eccf40	quantity	11400	number per litre
28aa6a1d-e935-11e8-b5a3-a3f515eccf40	quantity	29600	number per litre
28aa6a1e-e935-11e8-b5a3-a3f515eccf40	quantity	11400	number per litre
28ab2d32-e935-11e8-b5a3-a3f515eccf40	quantity	1600	number per litre
28ab2d33-e935-11e8-b5a3-a3f515eccf40	quantity	48000	number per litre
28ab2d34-e935-11e8-b5a3-a3f515eccf40	quantity	36200	number per litre
28ab2d35-e935-11e8-b5a3-a3f515eccf40	quantity	48800	number per litre
28ab2d36-e935-11e8-b5a3-a3f515eccf40	quantity	1000	number per litre
28ab2d37-e935-11e8-b5a3-a3f515eccf40	quantity	2600	number per litre
28ab2d38-e935-11e8-b5a3-a3f515eccf40	quantity	800	number per litre
28ab2d39-e935-11e8-b5a3-a3f515eccf40	quantity	3000	number per litre
28ab2d3a-e935-11e8-b5a3-a3f515eccf40	quantity	5600	number per litre
28ab2d3b-e935-11e8-b5a3-a3f515eccf40	quantity	11200	number per litre
28ab2d3c-e935-11e8-b5a3-a3f515eccf40	quantity	2200	number per litre
28abf078-e935-11e8-b5a3-a3f515eccf40	quantity	2400	number per litre
28abf0c8-e935-11e8-b5a3-a3f515eccf40	quantity	8600	number per litre
28abf0c9-e935-11e8-b5a3-a3f515eccf40	quantity	200	number per litre
28abf0ca-e935-11e8-b5a3-a3f515eccf40	quantity	1000	number per litre
28abf0cb-e935-11e8-b5a3-a3f515eccf40	quantity	250	number per litre
28abf0cc-e935-11e8-b5a3-a3f515eccf40	quantity	700	number per litre
28abf0cd-e935-11e8-b5a3-a3f515eccf40	quantity	200	number per litre
28ae40b2-e935-11e8-b5a3-a3f515eccf40	quantity	250	number per litre
28ae40b3-e935-11e8-b5a3-a3f515eccf40	quantity	750	number per litre
28af018c-e935-11e8-b5a3-a3f515eccf40	quantity	500	number per litre
28af018d-e935-11e8-b5a3-a3f515eccf40	quantity	6150	number per litre
28af018e-e935-11e8-b5a3-a3f515eccf40	quantity	56250	number per litre
28af018f-e935-11e8-b5a3-a3f515eccf40	quantity	900	number per litre
28af0190-e935-11e8-b5a3-a3f515eccf40	quantity	100	number per litre
28af0191-e935-11e8-b5a3-a3f515eccf40	quantity	1200	number per litre
28af0192-e935-11e8-b5a3-a3f515eccf40	quantity	500	number per litre
28af0193-e935-11e8-b5a3-a3f515eccf40	quantity	2367	number per litre
28af0194-e935-11e8-b5a3-a3f515eccf40	quantity	133	number per litre
28af0195-e935-11e8-b5a3-a3f515eccf40	quantity	133	number per litre
28af0196-e935-11e8-b5a3-a3f515eccf40	quantity	66.7	number per litre
28afc496-e935-11e8-b5a3-a3f515eccf40	quantity	833	number per litre
28afc497-e935-11e8-b5a3-a3f515eccf40	quantity	1467	number per litre
28afc498-e935-11e8-b5a3-a3f515eccf40	quantity	300	number per litre
28afc499-e935-11e8-b5a3-a3f515eccf40	quantity	1000	number per litre
28afc49a-e935-11e8-b5a3-a3f515eccf40	quantity	7767	number per litre
28afc49b-e935-11e8-b5a3-a3f515eccf40	quantity	6997	number per litre
28afc49c-e935-11e8-b5a3-a3f515eccf40	quantity	1133	number per litre
28afc49d-e935-11e8-b5a3-a3f515eccf40	quantity	66.7	number per litre
28afc49e-e935-11e8-b5a3-a3f515eccf40	quantity	133	number per litre
28afc49f-e935-11e8-b5a3-a3f515eccf40	quantity	33.299999999999997	number per litre
28afc4a0-e935-11e8-b5a3-a3f515eccf40	quantity	633	number per litre
28b01bbc-e935-11e8-b5a3-a3f515eccf40	quantity	66.7	number per litre
28b01c0c-e935-11e8-b5a3-a3f515eccf40	quantity	33.299999999999997	number per litre
28b01c0d-e935-11e8-b5a3-a3f515eccf40	quantity	367	number per litre
28b01c0e-e935-11e8-b5a3-a3f515eccf40	quantity	567	number per litre
28b01c0f-e935-11e8-b5a3-a3f515eccf40	quantity	6033	number per litre
28b01c10-e935-11e8-b5a3-a3f515eccf40	quantity	700	number per litre
28b01c11-e935-11e8-b5a3-a3f515eccf40	quantity	108200	number per litre
28b01c12-e935-11e8-b5a3-a3f515eccf40	quantity	66.7	number per litre
28b01c13-e935-11e8-b5a3-a3f515eccf40	quantity	100	number per litre
28b01c14-e935-11e8-b5a3-a3f515eccf40	quantity	14033	number per litre
28b01c15-e935-11e8-b5a3-a3f515eccf40	quantity	1000	number per litre
28b01c16-e935-11e8-b5a3-a3f515eccf40	quantity	220	number per litre
28b0e07e-e935-11e8-b5a3-a3f515eccf40	quantity	120	number per litre
28b0e07f-e935-11e8-b5a3-a3f515eccf40	quantity	220	number per litre
28b0e080-e935-11e8-b5a3-a3f515eccf40	quantity	460	number per litre
28b0e081-e935-11e8-b5a3-a3f515eccf40	quantity	860	number per litre
28b0e082-e935-11e8-b5a3-a3f515eccf40	quantity	2180	number per litre
28b0e083-e935-11e8-b5a3-a3f515eccf40	quantity	10580	number per litre
28b0e084-e935-11e8-b5a3-a3f515eccf40	quantity	1840	number per litre
28b0e085-e935-11e8-b5a3-a3f515eccf40	quantity	125820	number per litre
28b0e086-e935-11e8-b5a3-a3f515eccf40	quantity	20	number per litre
28b0e087-e935-11e8-b5a3-a3f515eccf40	quantity	260	number per litre
28b0e088-e935-11e8-b5a3-a3f515eccf40	quantity	620	number per litre
28b1a392-e935-11e8-b5a3-a3f515eccf40	quantity	40	number per litre
28b1a393-e935-11e8-b5a3-a3f515eccf40	quantity	400	number per litre
28b1a394-e935-11e8-b5a3-a3f515eccf40	quantity	120	number per litre
28b1a395-e935-11e8-b5a3-a3f515eccf40	quantity	20.8	number per litre
28b1a396-e935-11e8-b5a3-a3f515eccf40	quantity	201	number per litre
28b1a397-e935-11e8-b5a3-a3f515eccf40	quantity	2.78	number per litre
28b1a398-e935-11e8-b5a3-a3f515eccf40	quantity	0.83299999999999996	number per litre
28b1a399-e935-11e8-b5a3-a3f515eccf40	quantity	631	number per litre
28b1a39a-e935-11e8-b5a3-a3f515eccf40	quantity	439	number per litre
28b1a39b-e935-11e8-b5a3-a3f515eccf40	quantity	333	number per litre
28b1a39c-e935-11e8-b5a3-a3f515eccf40	quantity	188	number per litre
28b266d8-e935-11e8-b5a3-a3f515eccf40	quantity	1.67	number per litre
28b26804-e935-11e8-b5a3-a3f515eccf40	quantity	20.8	number per litre
28b26805-e935-11e8-b5a3-a3f515eccf40	quantity	9	number per litre
28b26806-e935-11e8-b5a3-a3f515eccf40	quantity	12	number per litre
28b26807-e935-11e8-b5a3-a3f515eccf40	quantity	190	number per litre
28b26808-e935-11e8-b5a3-a3f515eccf40	quantity	125	number per litre
28b26809-e935-11e8-b5a3-a3f515eccf40	quantity	40	number per litre
28b2680a-e935-11e8-b5a3-a3f515eccf40	quantity	13	number per litre
28b2680b-e935-11e8-b5a3-a3f515eccf40	quantity	14	number per litre
28b2680c-e935-11e8-b5a3-a3f515eccf40	quantity	10	number per litre
28b2680d-e935-11e8-b5a3-a3f515eccf40	quantity	13	number per litre
28b2680e-e935-11e8-b5a3-a3f515eccf40	quantity	29	number per litre
28b32b72-e935-11e8-b5a3-a3f515eccf40	quantity	20	number per litre
28b32b73-e935-11e8-b5a3-a3f515eccf40	quantity	23200	number per litre
28b32b74-e935-11e8-b5a3-a3f515eccf40	quantity	865	number per litre
28b32b75-e935-11e8-b5a3-a3f515eccf40	quantity	1070	number per litre
28b32b76-e935-11e8-b5a3-a3f515eccf40	quantity	160	number per litre
28b32b77-e935-11e8-b5a3-a3f515eccf40	quantity	460	number per litre
28b32b78-e935-11e8-b5a3-a3f515eccf40	quantity	1531	number per litre
28b32b79-e935-11e8-b5a3-a3f515eccf40	quantity	100	number per litre
28b32b7a-e935-11e8-b5a3-a3f515eccf40	quantity	1385	number per litre
28b32b7b-e935-11e8-b5a3-a3f515eccf40	quantity	42	number per litre
28b32b7c-e935-11e8-b5a3-a3f515eccf40	quantity	130	number per litre
28b3eecc-e935-11e8-b5a3-a3f515eccf40	quantity	35	number per litre
28b3eecd-e935-11e8-b5a3-a3f515eccf40	quantity	104	number per litre
28b3eece-e935-11e8-b5a3-a3f515eccf40	quantity	180	number per litre
28b3eecf-e935-11e8-b5a3-a3f515eccf40	quantity	220	number per litre
28b3eed0-e935-11e8-b5a3-a3f515eccf40	quantity	40	number per litre
28b3eed1-e935-11e8-b5a3-a3f515eccf40	quantity	70	number per litre
28b3eed2-e935-11e8-b5a3-a3f515eccf40	quantity	380	number per litre
28b3eed3-e935-11e8-b5a3-a3f515eccf40	quantity	785	number per litre
28b3eed4-e935-11e8-b5a3-a3f515eccf40	quantity	22000	number per litre
28b3eed5-e935-11e8-b5a3-a3f515eccf40	quantity	1100	number per litre
28b3eed6-e935-11e8-b5a3-a3f515eccf40	quantity	625	number per litre
28b4b1fe-e935-11e8-b5a3-a3f515eccf40	quantity	1900	number per litre
28b4b294-e935-11e8-b5a3-a3f515eccf40	quantity	4100	number per litre
28b4b295-e935-11e8-b5a3-a3f515eccf40	quantity	280	number per litre
28b4b296-e935-11e8-b5a3-a3f515eccf40	quantity	20	number per litre
28b4b297-e935-11e8-b5a3-a3f515eccf40	quantity	40	number per litre
28b4b298-e935-11e8-b5a3-a3f515eccf40	quantity	275	number per litre
28b4b299-e935-11e8-b5a3-a3f515eccf40	quantity	2500	number per litre
28b4b29a-e935-11e8-b5a3-a3f515eccf40	quantity	7060	number per litre
28b4b29b-e935-11e8-b5a3-a3f515eccf40	quantity	10000	number per litre
28b4b29c-e935-11e8-b5a3-a3f515eccf40	quantity	100000	number per litre
28b4b29d-e935-11e8-b5a3-a3f515eccf40	quantity	160000	number per litre
28b4b29e-e935-11e8-b5a3-a3f515eccf40	quantity	44000	number per litre
28b57544-e935-11e8-b5a3-a3f515eccf40	quantity	1000000	number per litre
28b57545-e935-11e8-b5a3-a3f515eccf40	quantity	220000	number per litre
28b57546-e935-11e8-b5a3-a3f515eccf40	quantity	2500	number per litre
28b57547-e935-11e8-b5a3-a3f515eccf40	quantity	790	number per litre
28b57548-e935-11e8-b5a3-a3f515eccf40	quantity	770	number per litre
28b57549-e935-11e8-b5a3-a3f515eccf40	quantity	4300	number per litre
28b5754a-e935-11e8-b5a3-a3f515eccf40	quantity	26	number per litre
28b5754b-e935-11e8-b5a3-a3f515eccf40	quantity	50	number per litre
28b5754c-e935-11e8-b5a3-a3f515eccf40	quantity	30	number per litre
28b5754d-e935-11e8-b5a3-a3f515eccf40	quantity	27	number per litre
28b5754e-e935-11e8-b5a3-a3f515eccf40	quantity	880	number per litre
28b63876-e935-11e8-b5a3-a3f515eccf40	quantity	33000	number per litre
28b63877-e935-11e8-b5a3-a3f515eccf40	quantity	150000	number per litre
28b63878-e935-11e8-b5a3-a3f515eccf40	quantity	4100	number per litre
28b63879-e935-11e8-b5a3-a3f515eccf40	quantity	300	number per litre
28b6387a-e935-11e8-b5a3-a3f515eccf40	quantity	93	number per litre
28b6387b-e935-11e8-b5a3-a3f515eccf40	quantity	29	number per litre
28b6387c-e935-11e8-b5a3-a3f515eccf40	quantity	520	number per litre
28b6387d-e935-11e8-b5a3-a3f515eccf40	quantity	150	number per litre
28b6387e-e935-11e8-b5a3-a3f515eccf40	quantity	300	number per litre
28b6387f-e935-11e8-b5a3-a3f515eccf40	quantity	60	number per litre
28b63880-e935-11e8-b5a3-a3f515eccf40	quantity	210	number per litre
28b6fbb2-e935-11e8-b5a3-a3f515eccf40	quantity	33	number per litre
28b6fbb3-e935-11e8-b5a3-a3f515eccf40	quantity	46	number per litre
28b6fbb4-e935-11e8-b5a3-a3f515eccf40	quantity	51	number per litre
28b6fbb5-e935-11e8-b5a3-a3f515eccf40	quantity	33	number per litre
28b6fbb6-e935-11e8-b5a3-a3f515eccf40	quantity	380	number per litre
28b6fbb7-e935-11e8-b5a3-a3f515eccf40	quantity	43	number per litre
