occurrenceID	scientificName	scientificNameID	eventDate	verbatimEventDate	decimalLatitude	decimalLongitude	locality	minimumDepthInMeters	maximumDepthInMeters	coordinateUncertaintyInMeters	basisOfRecord	occurrenceStatus	identificationVerificationStatus	associatedReferences	modified	footprintWKT	occurrenceRemarks	eventRemarks
c6add74d-f9c2-41bb-858c-8164c6dbdba4	Pyrodinium bahamense var. compressum	urn:lsid:marinespecies.org:taxname:233399	1983-06		11.662778	124.930833	Maqueda and Villareal Bay, Western Samar			20000	HumanObservation	present	1 - good	Estudillo, R.A. and C.L. Gonzales. 1984. Red tides and paralytic shellfish poisoning in the Philippines, p. 52-79. In A.W. White; M. Anraku and K.-K. Hmi (eds.) Toxic red tides and shellfish toxicity in Southeast Asia. Southeast Asian Fisheries Development Center, Singapoh, and International Development Research Centre, Ottawa, Canada.;MACLEAN, J.L. 1989. An overview of Pyrodinium red tides in the western Pacific, p. 1-8. In GM. Hallegraeff and J.L. Maclean (eds.) Biology, epidemiology and management of Pyrodinium red tides. ICLARM Conference Proceedings 21, 286 p. Fisheries Department, Ministry of Development, Brunei Darussalam, and International Center for Living Aquatic Resources Management, Manila, Philippines.	2017-09-27		First documented occurrence of Pyrodinium bahamense var. compressum in the Philippines	http://haedat.iode.org/viewEvent.php?eventID=5782
69f1fb9c-1e95-4493-ab5f-90dea5db153e	Pyrodinium bahamense var. compressum	urn:lsid:marinespecies.org:taxname:233399	1987-05		11.36	124.68	Carigara Bay to Biliran				HumanObservation	present	1 - good	Gonzales, C.L. 1989. Pyrodinium blooms and paralytic shellfish poisoning in the Philippines. In: Biology, Epidemiology and Management of Pyrodinium Red Tides. Hallegraeff, G.M. and Maclean, J.L. (eds). Conf. Proc. 21. ICLARM, pp. 39–48.;MACLEAN, J.L. 1989. An overview of Pyrodinium red tides in the western Pacific, p. 1-8. In GM. Hallegraeff and J.L. Maclean (eds.) Biology, epidemiology and management of Pyrodinium red tides. ICLARM Conference Proceedings 21, 286 p. Fisheries Department, Ministry of Development, Brunei Darussalam, and International Center for Living Aquatic Resources Management, Manila, Philippines.	2017-09-27			http://haedat.iode.org/viewEvent.php?eventID=5811
2f7997d9-11c7-4c1e-9a32-fc905e0de468	Pyrodinium bahamense var. compressum	urn:lsid:marinespecies.org:taxname:233399	1987-07		15.524967	119.940171	Santa Cruz, Zambales also in Subic Bay, Zambales				HumanObservation	present	1 - good	Gonzales, C.L. 1989. Pyrodinium blooms and paralytic shellfish poisoning in the Philippines. In: Biology, Epidemiology and Management of Pyrodinium Red Tides. Hallegraeff, G.M. and Maclean, J.L. (eds). Conf. Proc. 21. ICLARM, pp. 39–48.;MACLEAN, J.L. 1989. An overview of Pyrodinium red tides in the western Pacific, p. 1-8. In GM. Hallegraeff and J.L. Maclean (eds.) Biology, epidemiology and management of Pyrodinium red tides. ICLARM Conference Proceedings 21, 286 p. Fisheries Department, Ministry of Development, Brunei Darussalam, and International Center for Living Aquatic Resources Management, Manila, Philippines.	2017-09-27			http://haedat.iode.org/viewEvent.php?eventID=5801
ff4f2dcc-7809-4db8-9791-7f4e07ccb29c	Pyrodinium bahamense var. compressum	urn:lsid:marinespecies.org:taxname:233399	1988-08-19		14.547554	120.735005	http://marineregions.org/mrgid/31579				HumanObservation	present	1 - good	Gonzales, C.L. 1989. Pyrodinium blooms and paralytic shellfish poisoning in the Philippines. In: Biology, Epidemiology and Management of Pyrodinium Red Tides. Hallegraeff, G.M. and Maclean, J.L. (eds). Conf. Proc. 21. ICLARM, pp. 39–48.;MACLEAN, J.L. 1989. An overview of Pyrodinium red tides in the western Pacific, p. 1-8. In GM. Hallegraeff and J.L. Maclean (eds.) Biology, epidemiology and management of Pyrodinium red tides. ICLARM Conference Proceedings 21, 286 p. Fisheries Department, Ministry of Development, Brunei Darussalam, and International Center for Living Aquatic Resources Management, Manila, Philippines.	2017-09-27		First occurrence in Manila Bay	http://haedat.iode.org/viewEvent.php?eventID=5827
4dfd13a8-5395-41d8-839f-a9434c4a4ea0	Pyrodinium bahamense var. compressum	urn:lsid:marinespecies.org:taxname:233399	1988-09-22		11.5	124.75	Cagduyong Island, Western Samar				HumanObservation	present	1 - good	Gonzales, C.L. 1989. Pyrodinium blooms and paralytic shellfish poisoning in the Philippines. In: Biology, Epidemiology and Management of Pyrodinium Red Tides. Hallegraeff, G.M. and Maclean, J.L. (eds). Conf. Proc. 21. ICLARM, pp. 39–48.;MACLEAN, J.L. 1989. An overview of Pyrodinium red tides in the western Pacific, p. 1-8. In GM. Hallegraeff and J.L. Maclean (eds.) Biology, epidemiology and management of Pyrodinium red tides. ICLARM Conference Proceedings 21, 286 p. Fisheries Department, Ministry of Development, Brunei Darussalam, and International Center for Living Aquatic Resources Management, Manila, Philippines.	2017-09-27			http://haedat.iode.org/viewEvent.php?eventID=5829
1b26f485-6d2b-45d7-a237-b0146b3dc604	Pyrodinium bahamense var. compressum	urn:lsid:marinespecies.org:taxname:233399	1989-02		10.947449	124.588056	Ormoc Bay				HumanObservation	present	1 - good	Gonzales, C.L. 1989. Pyrodinium blooms and paralytic shellfish poisoning in the Philippines. In: Biology, Epidemiology and Management of Pyrodinium Red Tides. Hallegraeff, G.M. and Maclean, J.L. (eds). Conf. Proc. 21. ICLARM, pp. 39–48.	2017-09-27			http://haedat.iode.org/viewEvent.php?eventID=5831
c4d8ef16-77b7-49e0-8255-e1dc0f25e908	Pyrodinium bahamense var. compressum	urn:lsid:marinespecies.org:taxname:233399	2010-09-16		11.2242	125.5655	Matarinao Bay, Samar			9000	HumanObservation	present	1 - good	Onda, D.F.L., G. Benico, A.F. Sulit, P.L. Gaite, R.V. Azanza, A. Lluisma. 2013. Morphological and molecular characterization of some HAB-forming dinoflagellates from Philippine waters	2017-09-27			
711880f3-7902-4426-822e-806c9d801052	Pyrodinium bahamense var. compressum	urn:lsid:marinespecies.org:taxname:233399	2005-10-29		9.944111	118.883337	Honda Bay, Palawan			30000	HumanObservation	present	1 - good	Onda, D.F.L., G. Benico, A.F. Sulit, P.L. Gaite, R.V. Azanza, A. Lluisma. 2013. Morphological and molecular characterization of some HAB-forming dinoflagellates from Philippine waters	2017-09-27			
00f9b60c-6309-4456-8717-13182676a083	Pyrodinium bahamense var. compressum	urn:lsid:marinespecies.org:taxname:233399	2010-12-15		12.928836	123.943923	Sorsogon Bay, Sorsogon			30000	HumanObservation	present	1 - good	Onda, D.F.L., G. Benico, A.F. Sulit, P.L. Gaite, R.V. Azanza, A. Lluisma. 2013. Morphological and molecular characterization of some HAB-forming dinoflagellates from Philippine waters	2017-09-27			
6993dc0f-0d89-4ee4-9674-1e55f9b54a96	Pyrodinium bahamense var. compressum	urn:lsid:marinespecies.org:taxname:233399	2009-10		8.604262	123.572514	Murcielagos Bay, Zamboanga del Norte			14000	HumanObservation	present	2 - probable	Aquino, J, B Flores, M Naguit. 2010. Harmful algal bloom occurrence in Murcielagos Bay amidst climate change. E-international Scientific Research Journal 2(4): 359-365	2017-09-28			
