occurrenceID	scientificName	eventDate	verbatimEventDate	decimalLatitude	decimalLongitude	locality	minimumDepthInMeters	maximumDepthInMeters	coordinateUncertaintyInMeters	basisOfRecord	occurrenceStatus	identificationVerificationStatus	references	additionalReferences	modified	footprintWKT	occurrenceRemarks	eventRemarks
061347a6-1a66-4751-9972-320c0c19e01e	Dinophysis norvegica	1984/2004		38.239	-76.0978	Chesapeake Bay, USA (Maryland and Virginia)				HumanObservation	present	1 - good	Journal of Plankton Research (2005) 27:1083-1102			LINESTRING (-76.3385 39.2875, -76.2231 37.1866)		
0b43a6cb-fc7a-4e98-9e27-0bce467fc281	Dinophysis norvegica	2001/2003		38.4096	-75.1778	St. Martin River, Maryland, USA				HumanObservation	present	1 - good	Maryland's Coastal Bays: Ecosystem Health Assessment 2004, Chapter 7, 2005			LINESTRING (38.4096 -75.1778, 38.3897 -75.0974)		
6705fd0b-2fd3-45a4-98b7-e2e2798293e6	Dinophysis ovum	1984/2004		38.239	-76.0978	Chesapeake Bay, USA (Maryland and Virginia)				HumanObservation	present	1 - good	Journal of Plankton Research (2005) 27:1083-1102			LINESTRING (-76.3385 39.2875, -76.2231 37.1866)		
5ea6a6f2-0fe5-40cd-a4aa-b12595e7eaed	Dinophysis ovum	1992/1997		42.3257	-70.7881	Massachusetts Bay, Massachusetts, USA				HumanObservation	present	1 - good	Massachusetts Bay Plankton Communities: Characterization and Discussion of Issues Relative to MWRA's Outfall Relocation (1998) Report ENQUAD 98-08					
3e620118-4e2b-4ea7-9226-2270cb775b7b	Dinophysis sacculus	1984/2004		38.239	-76.0978	Chesapeake Bay, USA (Maryland and Virginia)				HumanObservation	present	1 - good	Journal of Plankton Research (2005) 27:1083-1102			LINESTRING (-76.3385 39.2875, -76.2231 37.1866)		
70c40e22-db03-480c-852c-b78c9eda81d7	Dinophysis tripos	1984/2004		38.239	-76.0978	Chesapeake Bay, USA (Maryland and Virginia)				HumanObservation	present	1 - good	Journal of Plankton Research (2005) 27:1083-1102			LINESTRING (-76.3385 39.2875, -76.2231 37.1866)		
bc931b81-ce37-4799-b45c-497fd1259688	Anabaena	1984/2004		38.239	-76.0978	Chesapeake Bay, USA (Maryland and Virginia)				HumanObservation	present	1 - good	Journal of Plankton Research (2005) 27:1083-1102			LINESTRING (-76.3385 39.2875, -76.2231 37.1866)		
0a5e6ba7-dc2a-4cd4-a727-ec0e6e9ef46b	Anabaena	2003/2004				one tidal creek on the South Carolina coast, USA				HumanObservation	present	1 - good	South Carolina Marine Resources Division. Condition of South Carolina's Estuarine and Coastal Habitats during 2003-2004. (2006) Technical Report 101			LINESTRING (-78.96973 33.55971, -80.94727 32.04533)		
775c609f-16fd-4236-958c-6d09b8ee74d3	Anabaena	2004-05/2004-08		32.608672	-80.084596	Kiawah Island, South Carolina, USA				HumanObservation	present	1 - good	Harmful Algae (2008) 8:60-65					
35bc8c55-ebaf-4091-9da3-67156916c5e8	Anabaena	1994/2006		35.0098	-76.9084	Neuse River Estuary, North Carolina, USA				HumanObservation	present	1 - good	Limnology and Oceanography (2009) 54: 2107–2127			LINESTRING (-77.00592 35.07609, -76.81915 34.95124)		
cfefc9ae-c6c7-43fb-8e99-2c876ef946a0	Anabaena flos-aquae	1984/2004		38.239	-76.0978	Chesapeake Bay, USA (Maryland and Virginia)				HumanObservation	present	1 - good	Journal of Plankton Research (2005) 27:1083-1102			LINESTRING (-76.3385 39.2875, -76.2231 37.1866)		
5e945bf2-7ece-4708-aecf-a9778147eb28	Anabaena flos-aquae	1969/1979		36.0243	-78.9046	Stream in unspecified location of Durham County, North Carolina, USA				HumanObservation	present	1 - good	"A Manual of Fresh-Water Algae" (1984) L. Whitford and G. Schumacher. Sparks Press, Raleigh, North Carolina, USA. Page 141					
2246b80b-2a20-48ff-a3d6-0bbfb67e8013	Anabaena planctonica	2010/2013		37.4789	-78.689	lakes in Virginia, USA				HumanObservation	present	1 - good	Virginia Journal of Science 64:3-15				freshwater lakes	
872232f0-170b-49ab-b18f-85d913c08aa0	Anabaena planctonica	2003-08-27		36.3764	-76.8128	Chowan River at White's Landing, North Carolina, USA (sample ID# 286a)				HumanObservation	present	1 - good	North Carolina Divison of Water Resources Phytoplankton Database (NCDWR phyto data)	https://deq.nc.gov/about/divisions/water-resources/water-resources-data/water-sciences-home-page/ecosystems-branch/algae-aquatic-plants				
96319f45-2643-401a-a88f-b904f8c46072	Anabaena planctonica	2017-08-17		36.2098	-76.7268	Chowan River at Channel Marker 7, North Carolina, USA (sample ID# 12071-2017)				HumanObservation	present	1 - good	North Carolina Divison of Water Resources Phytoplankton Database (NCDWR phyto data)	https://deq.nc.gov/about/divisions/water-resources/water-resources-data/water-sciences-home-page/ecosystems-branch/algae-aquatic-plants				
2b749f71-155c-4012-81a8-20784fd0609c	Anabaena planctonica	2017-06-22		36.20983	-76.72677	Chowan River at Channel Marker 7 at Colerain, North Carolina, USA				HumanObservation	present	1 - good	North Carolina Divison of Water Resources Phytoplankton Database (NCDWR phyto data)					
cb288f21-41bb-4cd1-9f97-66a7c4fe3b02	Anabaena planctonica	2003-07-28		35.475	-76.818	Bath Creek at NC Highway 92 near Bath, North Carolina, USA				HumanObservation	present	1 - good	North Carolina Divison of Water Resources Phytoplankton Database (NCDWR phyto data)					
f250a4b3-65b1-49f7-ae05-0e10e6fbc93d	Anabaena spiroides	1984/2004		38.239	-76.0978	Chesapeake Bay, USA (Maryland and Virginia)				HumanObservation	present	1 - good	Journal of Plankton Research (2005) 27:1083-1102			LINESTRING (-76.3385 39.2875, -76.2231 37.1866)		
4694753c-370a-4f33-8eb5-d0124a58ad97	Anabaena spiroides	2010/2013		37.4789	-78.689	lakes in Virginia, USA				HumanObservation	present	1 - good	Virginia Journal of Science 64:3-15				freshwater lakes	
32bc1a7c-ef5f-445c-87c3-fa793f9ef8c8	Anabaena spiroides	2015-09-16		36.2001	-76.7499	Chowan River beach in Colerain, North Carolina, USA (sample ID# 11112-2015)				HumanObservation	present	1 - good	North Carolina Divison of Water Resources Phytoplankton Database (NCDWR phyto data)	https://deq.nc.gov/about/divisions/water-resources/water-resources-data/water-sciences-home-page/ecosystems-branch/algae-aquatic-plants				
7b7062bd-c63d-4674-b2f0-62f7ffa2c686	Anabaena spiroides	2017-10-16		36.1678	-76.7211	Chowan River at White's Landing, North Carolina, USA (sample ID# 12222-2017)				HumanObservation	present	1 - good	North Carolina Divison of Water Resources Phytoplankton Database (NCDWR phyto data)	https://deq.nc.gov/about/divisions/water-resources/water-resources-data/water-sciences-home-page/ecosystems-branch/algae-aquatic-plants				
5eecfc61-b847-4c80-9d36-07df199ef20e	Anabaena spiroides	2017-06-22		36.04445	-76.60207	Chowan Bay on Chowan River, North Carolina, USA				HumanObservation	present	1 - good	North Carolina Divison of Water Resources Phytoplankton Database (NCDWR phyto data)					
1113e86d-6ec1-4ddc-b09b-0e522fcdd2ba	Anabaena spiroides	2003-09-03		35.475	-76.818	Bath Creek at NC Highway 92 near Bath, North Carolina, USA				HumanObservation	present	1 - good	North Carolina Divison of Water Resources Phytoplankton Database (NCDWR phyto data)					
fbf94fde-5556-4461-9e15-c87353b766b8	Fibrocapsa japonica	2001/2005		32.8057	-79.9063	South Carolina coastline, USA				HumanObservation	present	1 - good	Harmful Algae (2008) 8:60-65			MULTIPOINT (-80.80990 32.12450, -79.20040 33.41080)		
a4f7595f-7e11-4d1a-9631-c90a4a35549f	Fibrocapsa japonica	2002-05		38.4462	-75.1992	St. Martin's River, Maryland, USA				HumanObservation	present	1 - good	Maryland's Coastal Bays: Ecosystem Health Assessment 2004, Chapter 7, 2005					
7b3a7894-71f2-474a-9605-844ac61f2091	Fibrocapsa japonica	2003/2004				one open water site on the South Carolina coast, USA				HumanObservation	present	1 - good	South Carolina Marine Resources Division. Condition of South Carolina's Estuarine and Coastal Habitats during 2003-2004. (2006) Technical Report 101			LINESTRING (-78.96973 33.55971, -80.94727 32.04533)		
bfaadf12-c285-4951-85fc-bf1603a4f70a	Fibrocapsa japonica	2001-05-22		32.608672	-80.084596	"Pond K-B" on Kiawah Island, South Carolina, USA				HumanObservation	present	1 - good	Population and Environment (2003) 24:387-413					
f1839292-0664-4fea-a172-807f883d81b3	Gambierdiscus	2003/2004				one tidal creek on the South Carolina coast, USA				HumanObservation	present	1 - good	South Carolina Marine Resources Division. Condition of South Carolina's Estuarine and Coastal Habitats during 2003-2004. (2006) Technical Report 101			LINESTRING (-78.96973 33.55971, -80.94727 32.04533)		
b5d4ef81-87f1-47fb-b215-570c85d43d87	Gambierdiscus carolinianus	2008/2009		31.4	-80.9333	Gray's Reef National Marine Sanctuary, off coast of Georgia, USA				HumanObservation	present	1 - good	Chris Holland, NOAA, Beaufort, North Carolina 28516, USA					
21aa913d-5c62-4573-847a-9157994b766f	Gambierdiscus carpenteri	2008/2009		31.4	-80.9333	Gray's Reef National Marine Sanctuary, off coast of Georgia, USA				HumanObservation	present	1 - good	Chris Holland, NOAA, Beaufort, North Carolina 28516, USA					
79056ae6-faa4-459d-b5ff-01e9c79a944a	Gambierdiscus ruetzleri	2006-07-21		33.504	-77.1625	Southeast Tower, offshore North Carolina, USA				HumanObservation	present	1 - good	Chris Holland, NOAA, Beaufort, North Carolina 28516, USA					
c8b59a04-3536-48ca-86f6-d283fede2c31	Gambierdiscus ruetzleri	2008/2009		31.4	-80.9333	Gray's Reef National Marine Sanctuary, off coast of Georgia, USA				HumanObservation	present	1 - good	Chris Holland, NOAA, Beaufort, North Carolina 28516, USA					
3150f432-c4f8-481c-acd0-0a459d41e1a7	Oscillatoria lemmermanni	1984/2004		38.239	-76.0978	Chesapeake Bay, USA (Maryland and Virginia)				HumanObservation	present	1 - good	Journal of Plankton Research (2005) 27:1083-1102			LINESTRING (-76.3385 39.2875, -76.2231 37.1866)		
a4ae9f95-f763-401d-bb5c-aa8e87541e81	Gloeotrichia echinulata	2005-06/2005-09		43.3836	-72.053	Lake Sunapee, New Hampshire, USA				HumanObservation	present	1 - good	Journal of Plankton Research (2008) 30:893-904					
ce29784b-75c1-4455-84a7-8f067183969f	Gloeotrichia echinulata	2006/2010	Summers 2006/2008/2009/ 2010	44.35	-70.0667	Androscoggin Lake, Maine, USA				HumanObservation	present	1 - good	Aquatic Ecology (2012) 46:395-409				G. echinulata found in 27 lakes in Northeastern USA	
7c9b2fd0-34e8-4569-ac89-87f04abceeed	Gloeotrichia echinulata	2006/2010	Summers 2006/2008/2009/ 2010	44.35	-74.15	Colby Lake, New York, USA				HumanObservation	present	1 - good	Aquatic Ecology (2012) 46:395-409				G. echinulata found in 27 lakes in Northeastern USA	
f8ad9a09-d8b6-4d93-bcc1-4be520338f6b	Gloeotrichia echinulata	2006/2010	Summers 2006/2008/2009/ 2010	43.8833	-72.2333	Fairlee Lake, Vermont, USA				HumanObservation	present	1 - good	Aquatic Ecology (2012) 46:395-409				G. echinulata found in 27 lakes in Northeastern USA	
dcd92832-92f9-4856-a2a5-070921eed74c	Gonyaulax spinifera	1984/2004		38.239	-76.0978	Chesapeake Bay, USA (Maryland and Virginia)				HumanObservation	present	1 - good	Journal of Plankton Research (2005) 27:1083-1102			LINESTRING (-76.3385 39.2875, -76.2231 37.1866)		
f3c5cd9e-d6da-4c8b-bd0b-08bfbe4d4c1e	Gonyaulax spinifera			43.8604	-69.5781	Bigelow Laboratory Dock, East Boothbay, Maine, USA				HumanObservation	present	1 - good	Bigelow CCMP culture collection					
6ec51da1-6a52-4bdc-92fc-f15f335de846	Gonyaulax spinifera	1992/1997		42.3257	-70.7881	Massachusetts Bay, Massachusetts, USA				HumanObservation	present	1 - good	Massachusetts Bay Plankton Communities: Characterization and Discussion of Issues Relative to MWRA's Outfall Relocation (1998) Report ENQUAD 98-08					
500c5fe7-58ab-4172-bc2e-5eab815e2bd9	Gonyaulax spinifera	1915-1972		38.239	-76.0978	Chesapeake Bay, USA (Maryland and Virginia)				HumanObservation	present	1 - good	Chesapeake Science (1972) 13: S74-S81			LINESTRING (-76.3385 39.2875, -76.2231 37.1866)		
22691a79-7640-4cdb-97d3-b7e51d065545	Gymnodinium	1984/2004		38.239	-76.0978	Chesapeake Bay, USA (Maryland and Virginia)				HumanObservation	present	1 - good	Journal of Plankton Research (2005) 27:1083-1102			LINESTRING (-76.3385 39.2875, -76.2231 37.1866)		
3faaddfc-5496-480b-978c-51b1889d5cf4	Gymnodinium	1994/2006		35.0098	-76.9084	Neuse River Estuary, North Carolina, USA				HumanObservation	present	1 - good	Limnology and Oceanography (2009) 54: 2107–2127			LINESTRING (-77.00592 35.07609, -76.81915 34.95124)		
52bcdc12-7a34-4ce0-a398-7f2967d1a176	Gymnodinium catenum	2009-09-09		34.999	-76.944	Flanners Beach on Neuse River, North Carolina, USA				HumanObservation	present	2 - probable	North Carolina Divison of Water Resources Phytoplankton Database (NCDWR phyto data)					
6bc70ce0-5544-45c5-a72c-026d0b284b0b	Gyrodinium	1994/2006		35.0098	-76.9084	Neuse River Estuary, North Carolina, USA				HumanObservation	present	1 - good	Limnology and Oceanography (2009) 54: 2107–2127			LINESTRING (-77.00592 35.07609, -76.81915 34.95124)		
acd08913-ec89-4026-8cf1-7ca60b89b71d	Halamphora coffeaeformis	2011-07-13		32.7503	-79.8858	near Grice Marine Laboratory at Grice Cove, Charleston Harbor, South Carolina, USA				HumanObservation	present	1 - good	Estuaries and Coasts (2017)					
6c3d50c4-02ad-4bbe-aa25-eb54cc04e05a	Amphora coffeaeformis	1984/2004		38.239	-76.0978	Chesapeake Bay, USA (Maryland and Virginia)				HumanObservation	present	1 - good	Journal of Plankton Research (2005) 27:1083-1102			LINESTRING (-76.3385 39.2875, -76.2231 37.1866)		
3e800dbe-1fa9-4e87-9721-2b00ee8c4bfc	Heterosigma akashiwo	2001/2005		32.8057	-79.9063	South Carolina coastline, USA				HumanObservation	present	1 - good	Harmful Algae (2008) 8:60-65			MULTIPOINT (-80.80990 32.12450, -79.20040 33.41080)		
31ebe0ef-6fdc-4982-9108-0c16c48d0a7a	Heterosigma akashiwo	1984/2004		38.239	-76.0978	Chesapeake Bay, USA (Maryland and Virginia)				HumanObservation	present	1 - good	Journal of Plankton Research (2005) 27:1083-1102			LINESTRING (-76.3385 39.2875, -76.2231 37.1866)		
7ebffac1-283e-4548-870a-e86c71d1bff3	Heterosigma akashiwo	1994/2006		35.0098	-76.9084	Neuse River Estuary, North Carolina, USA				HumanObservation	present	1 - good	Limnology and Oceanography (2009) 54: 2107–2127			LINESTRING (-77.00592 35.07609, -76.81915 34.95124)		
7db09ac7-cbc3-45d6-b0ca-e50a20cb15fd	Heterosigma akashiwo	1994/2006		35.0098	-76.9084	Neuse River Estuary, North Carolina, USA				HumanObservation	present	1 - good	Limnology and Oceanography (2009) 54: 2107–2127			LINESTRING (-77.00592 35.07609, -76.81915 34.95124)		
3619046b-e000-4d33-9db5-19779c09df3f	Heterosigma akashiwo	2003/2004				two open water sites and two tidal creeks on the South Carolina coast, USA				HumanObservation	present	1 - good	South Carolina Marine Resources Division. Condition of South Carolina's Estuarine and Coastal Habitats during 2003-2004. (2006) Technical Report 101			LINESTRING (-78.96973 33.55971, -80.94727 32.04533)		
119bf68a-b8fc-4dc7-a377-7106933e3fc1	Oscillatoria formosa	1940/1967				Common throughout North Carolina, USA				HumanObservation	present	1 - good	"The Myxophyceae of North Carolina" (1967) E. Cocke. Edwards Brothers, Inc. Ann Arbor, Michigan, USA. Page 43				On mud and submerged objects	
0b5cc074-fb48-4bd3-b6a4-dc5d619e9aee	Oscillatoria formosa	1969/1979				Common throughout North Carolina, USA				HumanObservation	present		"A Manual of Fresh-Water Algae" (1984) L. Whitford and G. Schumacher. Sparks Press, Raleigh, North Carolina, USA. Page 136				Abundant and widespread on mud and moist earth	
39efc34a-cf5f-44ba-b2a3-f6eba3f49603	Gymnodinium breve	1995-03		33.85	-76.8833	Onslow Bay, North Carolina, USA				HumanObservation	present	1 - good	Limnology and Oceanography (1997) 42: 1039-1051					
d5be3df3-3f8d-4a2c-b327-d876f6505f5a	Gymnodinium breve	1987-11-02/1988-02-22		34.5609	-77.146	Myrtle Beach, South Carolina to Cape Hatteras, North Carolina USA				HumanObservation	present	1 - good	Limnology and Oceanography (1991) 36:1053-1061			LINESTRING (-78.78296 33.76088, -75.52002 35.31737))		
fe9af4f6-cd64-49c2-be9a-03a000d0ae8f	Karenia papilionaceae	2007-10-12		34.613	-77.106	outside of Bogue Inlet, North Carolina, USA			approximate, listed as 2 miles outside of Bogue Inlet	HumanObservation	present	1-good	UNC-IMS (N.Hall), NOAA Beaufort (W. Litaker/ P. Tester), NC DMF Shellfish Sanitation (P. Fowler), North Carolina, USA					
33928e86-fda4-4ee6-a3de-281ba12fe100	Karlodinium veneficum	2001/2005		32.8057	-79.9063	South Carolina coastline, USA				HumanObservation	present	1 - good	Harmful Algae (2008) 8:60-65			MULTIPOINT (-80.80990 32.12450, -79.20040 33.41080)		
59d9565d-44e4-4404-bab3-e851ec5fe6a4	Karlodinium micrum	1984/2004		38.239	-76.0978	Chesapeake Bay, USA (Maryland and Virginia)				HumanObservation	present	1 - good	Journal of Plankton Research (2005) 27:1083-1102			LINESTRING (-76.3385 39.2875, -76.2231 37.1866)		
ca10438d-8b45-4c2e-82dc-9baed5100548	Karlodinium veneficum	1994/2006		35.0098	-76.9084	Neuse River Estuary, North Carolina, USA				HumanObservation	present	1 - good	Limnology and Oceanography (2009) 54: 2107–2127			LINESTRING (-77.00592 35.07609, -76.81915 34.95124)		
51ab8276-0d0c-400a-87f0-be0e8a4258ea	Karlodinium micrum	2003/2004				sixteen open water sites and eight tidal creeks on the South Carolina coast, USA				HumanObservation	present	1 - good	South Carolina Marine Resources Division. Condition of South Carolina's Estuarine and Coastal Habitats during 2003-2004. (2006) Technical Report 101			LINESTRING (-78.96973 33.55971, -80.94727 32.04533)		
ff14bf10-d1b7-41a9-a21a-d2d68bb627f0	Gymnodinium aurantium	1965-03-06/1967-04-10		34.7312	-76.9029	Gales Creek, North Carolina, USA				HumanObservation	present	2 - probable	"Studies on Brackish Water Phytoplankton" (1973) P. Campbell. Sea Grant Publication UNC-SG-73-07. University of North Carolina, Chapel Hill, North Carolina, USA. Page 290				Campbell included detailed illustrations of everything he saw. He made up the name "Gymnodinium aurantium," but the cell shape and chloroplast arrangement of the drawing is dead on for Karlodinium veneficum.	
4927d5cc-cb00-45c0-a075-9e249fbf2c4b	Karlodinium veneficum	2009-06-09		35.475	-76.818	Bath Creek at NC Highway 92 near Bath, North Carolina, USA				HumanObservation	present	1 - good	North Carolina Divison of Water Resources Phytoplankton Database (NCDWR phyto data)					
3bfdc2f9-6f30-4dbf-9971-b2901121267a	Karlodinium veneficum	2009-06-23		34.735	-77.354	Northeast Creek at NC Highway 24 at Jacksonville, North Carolina, USA				HumanObservation	present	1 - good	North Carolina Divison of Water Resources Phytoplankton Database (NCDWR phyto data)					
fccf898e-66ca-42bc-a469-f369fc08c0c6	Limnothrix			38.6348	-76.3266	Choptank River Estuary, Maryland, USA				HumanObservation	present	1 - good	Limnology and Oceanography (2006) 51:2290-2299				collected at site and isolated in culture	
a5f45a09-9ad5-4088-800c-505dd3ad1e27	Limnothrix redekei	2010/2013		37.4789	-78.689	lakes in Virginia, USA				HumanObservation	present	1 - good	Virginia Journal of Science (2013) 64:3-15					
7943cd03-2fc2-4e3d-886d-68bf8fafaf55	Luciella masanensis			31.9894	-81.0034	Wilmington River, Georgia, USA				HumanObservation	present	1 - good	Journal of Phycology (2007) 43:799-810				collected at site and isolated in culture	
38b95dc5-3335-4e22-bdb0-980ca1d73c98	Luciella masanensis			31.9585	-81.0105	Priest Landing, Wilmington River, Georgia, USA				HumanObservation	present	1 - good	Journal of Phycology (2007) 43:799-810					
a25af1b0-84ee-4544-9165-115d8ae27444	Luciella masanensis			34.7651	-76.705	Newport River Estuary, North Carolina, USA				HumanObservation	present	1 - good	Journal of Phycology (2007) 43:799-810					
aca8ec56-e40b-47c6-a85b-ef304108df03	Luciella masanensis			35.1314	-76.5039	Neuse River, North Carolina, USA				HumanObservation	present	1 - good	Journal of Phycology (2007) 43:799-810					
adf8eb42-ce9e-406d-bb1c-fab5534b7f81	Luciella masanensis			34.7378	-77.4289	New River Estuary, North Carolina, USA				HumanObservation	present	1 - good	Journal of Phycology (2007) 43:799-810					
528f98b0-ef55-4a3a-9182-eb2ce07fe8de	Luciella masanensis			37.9656	-75.6497	Pocomoke River, Maryland, USA				HumanObservation	present	1 - good	Journal of Phycology (2007) 43:799-810					
a2b9614c-1433-43bd-9ed0-e1f69f8de755	Luciella masanensis			37.3096	-77.2303	James River, Virginia, USA				HumanObservation	present	1 - good	Journal of Phycology (2007) 43:799-810					
e6bbe5b3-6883-4f15-a09b-8a500d8ab666	Luciella masanensis			38.4841	-75.8832	Chicamacomico River, Maryland, USA				HumanObservation	present	1 - good	Journal of Phycology (2007) 43:799-810					
5717407b-66bb-4e64-80d6-62991b98df69	Luciella masanensis			37.8926	-75.3878	Pokomoke Sound, Virginia, USA				HumanObservation	present	1 - good	Journal of Phycology (2007) 43:799-810					
c42de596-828e-44ca-bd38-1329de8d207f	Lyngbya	1984/2004		38.239	-76.0978	Chesapeake Bay, USA (Maryland and Virginia)				HumanObservation	present	1 - good	Journal of Plankton Research (2005) 27:1083-1102			LINESTRING (-76.3385 39.2875, -76.2231 37.1866)		
2076eac7-d306-45d9-9967-ae16cb3662fc	Lynbya wollei	2007		35.9953	-79.9467	City Lake, High Point, North Carolina, USA				HumanObservation	present	1 - good	Applied and Environmental Microbiology (2008) 74:3710-3717				freshwater lake	
992fb0a5-a58c-43cd-8ef7-b364f442c7ce	Lynbya wollei	1987-07/1987-08		31.9475	-83.9295	Lake Blackshear, Georgia, USA				HumanObservation	present	1 - good	Lake and Reservoir Management (1991) 7:107-114					
68dc5344-1caa-469b-a634-ff8fd6eee08c	Lynbya wollei	1987-07/1987-08		31.6151	-84.1468	Lake Worth, Georgia, USA				HumanObservation	present	1 - good	Lake and Reservoir Management (1991) 7:107-114					
7fde6fef-742c-4a4e-8ef2-5df9b3cc4fed	Lynbya wollei	1986-1989				Lakes and ponds in Southeastern United States				HumanObservation	present	1 - good	Journal of Phycology (1992) 28:693-706				Article examines visual similarity of Lyngbya wollei and Lyngbya majuscula.	
d06ab348-666b-41f6-994e-b357e697d3ee	Cochlodinium polykrikoides	1984/2004		38.239	-76.0978	Chesapeake Bay, USA (Maryland and Virginia)				HumanObservation	present	1 - good	Journal of Plankton Research (2005) 27:1083-1102			LINESTRING (-76.3385 39.2875, -76.2231 37.1866)		
cd5ae89a-4ac1-4f21-84c6-806ad16a195d	Cochlodinium polykrikoides	2009-09-02		40.9639	-72.4667	Peconic Bay, Long Island, New York, USA				HumanObservation	present	1 - good	Marine Ecology Progress Series (2010) 406: 19-31					
3e1cb562-529d-47ad-8f12-e60e763d4ca0	Cochlodinium polykrikoides	2014-08-05		34.4279	-77.54601	Surf City pier, North Carolina, USA				HumanObservation	present	1 - good	North Carolina Divison of Water Resources Phytoplankton Database (NCDWR phyto data)					
10ec703f-66d1-4d06-8016-daffe09cfbb9	Microcystis	1994/2006		35.0098	-76.9084	Neuse River Estuary, North Carolina, USA				HumanObservation	present	1 - good	Limnology and Oceanography (2009) 54: 2107–2127			LINESTRING (-77.00592 35.07609, -76.81915 34.95124)		
ea0d34ba-382c-4380-862f-6ee795d89888	Microcystis aeruginosa	2004-05/2004-08		32.608672	-80.084596	Kiawah Island, South Carolina, USA				HumanObservation	present	1 - good	Harmful Algae (2008) 8:60-65					
e0864370-d779-4fb9-83f4-89b5db9ac474	Microcystis aeruginosa	1984/2004		38.239	-76.0978	Chesapeake Bay, USA (Maryland and Virginia)				HumanObservation	present	1 - good	Journal of Plankton Research (2005) 27:1083-1102			LINESTRING (-76.3385 39.2875, -76.2231 37.1866)		
3fb1118d-7753-40c4-9ab4-2007efef23c4	Microcystis aeruginosa	2003/2004				one tidal creek on the South Carolina coast, USA				HumanObservation	present	1 - good	South Carolina Marine Resources Division. Condition of South Carolina's Estuarine and Coastal Habitats during 2003-2004. (2006) Technical Report 101			LINESTRING (-78.96973 33.55971, -80.94727 32.04533)		
95996131-6cd3-4431-a998-292d1a3d470d	Microcystis aeruginosa	2010/2013		37.4789	-78.689	lakes in Virginia, USA				HumanObservation	present	1 - good	Virginia Journal of Science 64:3-15				freshwater lakes	
56c0118f-99ea-47b7-bd28-3cf207dc74c6	Microcystis aeruginosa	2016-08-10		36.0476	-76.69611	Chowan River at US Highway 17 at Edenhouse, North Carolina, USA				HumanObservation	present	1 - good	North Carolina Divison of Water Resources Phytoplankton Database (NCDWR phyto data)					
435180e0-02fd-46e5-af11-85418911b2c3	Polycystis flos-aquae	1969/1979				"Widespread" throughout North Carolina, USA				HumanObservation	present	1 - good	"A Manual of Fresh-Water Algae" (1984) L. Whitford and G. Schumacher. Sparks Press, Raleigh, North Carolina, USA. Page 130					
6264a480-0f88-4eef-b30d-5256e5d7dca9	Microcystis flos-aquae	1940/1967				Common in ponds and lakes of lower Piedmont and Coastal Plain of North Carolina, USA				HumanObservation	present	1 - good	"The Myxophyceae of North Carolina" (1967) E. Cocke. Edwards Brothers, Inc. Ann Arbor, Michigan, USA. Page 9			LINESTRING (-76.83838 35.44277, -81.01318 35.04799)		
b172a731-9d7c-42a4-a639-e325efbe445b	Microcystis ichthioblabe	1940/1967		35.9846	-78.5075	Wake Forest College golf course pond, Wake Forest, North Carolina, USA				HumanObservation	present	1 - good	"The Myxophyceae of North Carolina" (1967) E. Cocke. Edwards Brothers, Inc. Ann Arbor, Michigan, USA. Page 9					
af5c318c-66b3-4b8c-abb2-3888bf48b93f	Microcystis viridis	1984/2004		38.239	-76.0978	Chesapeake Bay, USA (Maryland and Virginia)				HumanObservation	present	1 - good	Journal of Plankton Research (2005) 27:1083-1102			LINESTRING (-76.3385 39.2875, -76.2231 37.1866)		
7d2e7446-3c3f-4145-8a2c-ed413044d11d	Microcystis viridis	2010/2013		37.4789	-78.689	lakes in Virginia, USA				HumanObservation	present	1 - good	Virginia Journal of Science 64:3-15				freshwater lakes	
163bc5bd-e32d-43e7-8d91-45a5604e4df2	Nitzschia	1994/2006		35.0098	-76.9084	Neuse River Estuary, North Carolina, USA				HumanObservation	present	1 - good	Limnology and Oceanography (2009) 54: 2107–2127			LINESTRING (-77.00592 35.07609, -76.81915 34.95124)		
9d4698b6-3f99-4a60-9378-4f3b7a1b99de	Nodularia spumigena f. litorea	1984/2004		38.239	-76.0978	Chesapeake Bay, USA (Maryland and Virginia)				HumanObservation	present	1 - good	Journal of Plankton Research (2005) 27:1083-1102			LINESTRING (-76.3385 39.2875, -76.2231 37.1866)		
f39b549d-eee9-430a-b000-0adcb1cbab2e	Nodularia spumigena	1986-07/1999-12		38.0186	-76.9083	Rappahannock River, Chesapeake Bay, USA				HumanObservation	present	1 - good	Castanea (2004) 69:272-283					
912a281b-3c8c-4aa5-b7ab-8863883cd5ea	Nodularia spumigena	1986-07/1999-12		37.5797	-77.0219	Pamunkey River, Chesapeake Bay, USA				HumanObservation	present	1 - good	Castanea (2004) 69:272-283					
97d8e6ee-0180-4d2e-a6dd-d9f2ffed321b	Olisthodiscus	1984/2004		38.239	-76.0978	Chesapeake Bay, USA (Maryland and Virginia)				HumanObservation	present	1 - good	Journal of Plankton Research (2005) 27:1083-1102			LINESTRING (-76.3385 39.2875, -76.2231 37.1866)		
81810a2d-2793-4290-80e7-9cdb96004825	Peridinium	1994/2006		35.0098	-76.9084	Neuse River Estuary, North Carolina, USA				HumanObservation	present	1 - good	Limnology and Oceanography (2009) 54: 2107–2127			LINESTRING (-77.00592 35.07609, -76.81915 34.95124)		
