occurrenceID	scientificName	scientificNameID	eventDate	verbatimEventDate	decimalLatitude	decimalLongitude	locality	minimumDepthInMeters	maximumDepthInMeters	coordinateUncertaintyInMeters	basisOfRecord	occurrenceStatus	identificationVerificationStatus	associatedReferences	modified	footprintWKT	occurrenceRemarks	eventRemarks
77a7793b-5a84-47f8-8c12-49171a68f4e0	Karenia mikimotoi	urn:lsid:marinespecies.org:taxname:233024	1993-01		-36.42	175.18	Hauraki Gulf;New Zealand;North Island				HumanObservation	present	1	Chang et al., 1995 Harmful Marine algal toxins, Lavoisier Intercept Ltd pp. 145-150	2018-03-06		Breve-toxins like compound	http://haedat.iode.org/viewEvent.php?eventID=6016
3846087a-66b3-4bea-931f-7e295cf9a4d1	Karenia mikimotoi	urn:lsid:marinespecies.org:taxname:233024	1994-05		-36.59	175.15	Waimangu;New Zealand;North Island				HumanObservation	present	1	Haywood et al. 2004 J Phycology 40: 165-179	2017-01-25		Molecular phylogenetic analysis	
6fd536cd-52c6-481b-b947-23e4d91c77eb	Karenia papilionacea	urn:lsid:marinespecies.org:taxname:246593	2003-05		-42.34	147.96	Little Swanport;Australia;Tasmania				HumanObservation	present	1	Hallegraeff 2015 Aquaculturists' guide	2017-01-17			
4342220f-2743-406c-947b-d0992e74e8b6	Karenia papilionacea	urn:lsid:marinespecies.org:taxname:246593	2003-05-12		-41.05	148.31	Ansons Bay;Australia;Tasmania				HumanObservation	present	1	de Salas et al 2004 Phycologia 43: 166-175	2017-01-25			
c692f14e-18a9-4859-8aee-889545ae6c5f	Karenia papilionacea	urn:lsid:marinespecies.org:taxname:246593	2003-05-27		-34.72	135.86	Port Lincoln;Australia;South Australia				HumanObservation	present	1	de Salas et al 2004 Phycologia 43: 166-175	2017-01-25			
bbb48ef9-a19c-4f61-874d-af0d5a934e19	Karenia papilionacea	urn:lsid:marinespecies.org:taxname:246593	1995-02		-39.1	176.74	Hawke's Bay ;New Zealand;North Island				HumanObservation	present	1	Haywood et al 2004 J Phycology 40: 165-179	2017-01-25		Molecular phylogenetic analysis	
db2b898b-805e-4419-a79a-fe656e00e346	Karenia umbella	urn:lsid:marinespecies.org:taxname:233026	2002-03-15		-42.56	147.92	Spring Bay;Australia;Tasmania				HumanObservation	present	1	de Salas et al 2004 Phycologia 43: 166-175	2017-01-25			
1c63d09c-9f37-4291-a51b-308c185f41dc	Karenia umbella	urn:lsid:marinespecies.org:taxname:233026	2005-01-12		-31.99	115.84	Swan River;Australia;Western Autralia				HumanObservation	present	1	de Salas et al. 2004 Phycologia 43: 166-175	2017-01-25			
28e10747-c700-46d9-bcc7-f5f6607519e7	Karenia umbella	urn:lsid:marinespecies.org:taxname:233026	2001-10-19		-43.04	147.86	Taranna;Australia;Tasmania				HumanObservation	present	1	de Salas 2004 Phycologia 43: 166-175	2017-01-25			
6dc02c52-cb29-4a79-83f0-e80e0f166b8a	Karenia umbella	urn:lsid:marinespecies.org:taxname:233026	2003-05		-43.11	147.69	Nubeena;Australia;Tasmania				HumanObservation	present	1	de Salas et al. 2004 Phycologia 43: 166-175	2017-01-17			
20c49099-5410-4172-86e0-3b53442492e7	Karenia umbella	urn:lsid:marinespecies.org:taxname:233026	1994		-41.05	173.28	Tasman Bay;New Zealand;North Island				HumanObservation	present	1	de Salas et al. 2005 NZ J. Mar Freshw Research 39: 135-139	2017-01-25		Molecular phylogenetic analysis	
b2ca64b1-2c4b-4dd1-b217-b86833e1d71c	Karenia selliformis	urn:lsid:marinespecies.org:taxname:246594	2003-05		-43.11	147.69	Moreton Bay;Australia;Tasmania				HumanObservation	present	1	Hallegraeff 2015 Aquaculturists' guide	2017-01-17			
49404371-f28a-48a7-9be6-280008506885	Karenia selliformis	urn:lsid:marinespecies.org:taxname:246594	1994-01/1994-05		-46.58	168.06	Foveaux strait;New Zealand;South Island				HumanObservation	present	1	MacKenzie, L et al., 1996 Harmful and Toxic Algal Blooms 97-100	2018-02-26			http://haedat.iode.org/viewEvent.php?eventID=6328
6c6d389d-63c2-48ee-864c-d690da5e60bd	Karenia selliformis	urn:lsid:marinespecies.org:taxname:246594	1996-01-07/1996-02-20		-46.58	168.06	Foveaux strait;New Zealand;South Island				HumanObservation	present	1	MacKenzie et al., 1996 Proc Marine Biotoxin Science Workshop N°5	2018-02-27			http://haedat.iode.org/viewEvent.php?eventID=6330
e768ab90-01d2-411c-94fc-e7de1604779e	Karenia brevisulcata	urn:lsid:marinespecies.org:taxname:233018	1998-01/1998-02-15		-41.22	175.85	Wairarapa Coast;New Zealand;North Island				HumanObservation	present	1	Chang et al., 1998 Harmful Algae News 17: 1-5;Chang,F 1999. Phycologia 38(5): 377-384	2018-03-02		Aerosols	http://haedat.iode.org/viewEvent.php?eventID=6349
25630187-59ae-4ba0-b130-b6f82852da98	Karenia brevisulcata	urn:lsid:marinespecies.org:taxname:233018	1998-02		-39.39	177.43	Hawke Bay;New Zealand;North Island				HumanObservation	present	1	Chang et al., 1998 Harmful Algae News 17: 1-5;Chang,F 1999. Phycologia 38(5): 377-384	2018-03-02		Aerosols	http://haedat.iode.org/viewEvent.php?eventID=6006
940dfbc8-0d3c-41b4-b31d-49b2a2570d43	Karenia brevisulcata	urn:lsid:marinespecies.org:taxname:233018	1998-02/1998-03		-41.27	174.86	Wellington Harbour;New Zealand;North Island				HumanObservation	present	1	Chang 1999 Phycologia 38: 377-384	2018-03-08		brevisulcatic acids, aerosols	http://haedat.iode.org/viewEvent.php?eventID=6006
d04aa7d1-25e2-4a64-914e-9b6a02b82de7	Karenia bidigitata	urn:lsid:marinespecies.org:taxname:233014	1995		-46.58	168.06	Foveaux strait;New Zealand;South Island				HumanObservation	present	1	de Salas et al. 2005 NZ J. Mar Freshw Research 39: 135-139	2018-03-07		Molecular phylogenetic analysis	
919f115c-49a3-44e6-9b8e-d1e727b0d30d	Takayama tasmanica	urn:lsid:marinespecies.org:taxname:231792	2002-10-12		-33.3	151.49	LakeTuggerah ;Australia;NSW				HumanObservation	present	1	de Salas et al. 2003 J. Phycol. 39: 1233-1246	2017-01-17			
