occurrenceID	scientificName	scientificNameID	eventDate	verbatimEventDate	decimalLatitude	decimalLongitude	locality	minimumDepthInMeters	maximumDepthInMeters	coordinateUncertaintyInMeters	basisOfRecord	occurrenceStatus	identificationVerificationStatus	associatedReferences	modified	footprintWKT	occurrenceRemarks	eventRemarks
20d72d1e-3349-4788-8cc9-07a9eda24b69	Alexandrium tamarense	urn:lsid:marinespecies.org:taxname:231873	1980/2001	Survey from 1980 to 2001	-34.6784	-54.1612	La Paloma, Uruguay			1000	HumanObservation	present	1 - good	Méndez S. & Medina D. 2004. Twenty-Three Years of Red Tide Monitoring at Fixed stations Along the Coast of Uruguay. 2004. In: Steidinger K. A., Landsberg J. H., Tomas C. R. & Vargo G. A. (Eds.). Harmful Algae 2002. Florida Fish and Wildlife Conservation Commission, Florida Institute of Oceanography, and Intergovernmental Oceanographic Commission of UNESCO. 341-343.;Méndez S. 2006. Impacto de las floraciones algales nocivas en Uruguay: origen, dispersión, monitoreo, control y mitigación. In: Menafra R Rodríguez-Gallego L Scarabino F & D Conde (eds.) Bases para la conservación y el manejo de la costa uruguaya. VIDA SILVESTRE URUGUAY, Montevideo. 57-69.  Brazeiro A., Méndez S. & Ferrari G. 1997. The first toxic bloom of Alexandrium tamarense in Uruguay: associated environmental factors. Atlantica, Río Grande 19:19-29.			Recurrent blooms of Alexandrium tamarense in spring months during the period of the survey	
3b5e2e9d-d3fc-476a-8c2e-c2a94bcaa05d	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	1994		-44.1052	-73.8353	Aysen-Ceres Is., Chile - ESTER2			1000	HumanObservation	present	1 - good	Mardones J., Dorantes-Aranda J.J., Nichols P.D. & Hallegraeff G. 2015. Fish gill damage by the dinoflagellate Alexandrium catenella from Chilean fjords: Synergistic action of ROS and PUFA. Harmful Algae 49: 40–49;Varela D., Paredes J., Alves-de-Souza C., Seguel M., Sfeir A., Frangópulos M. 2012. Intraregional variation among Alexandrium catenella (Dinophyceae) strains from southern Chile: Morphological, toxicological and genetic diversity. Harmful Algae 15: 8–18.			ROS may play a key role in synergistic reactions in conjunction with the LC-PUFA docosahexaenoic acid (DHA), and possibly other PUFA, for the massive fish-killing events that occur in the south of Chile	
33912fa8-5723-47ec-afa8-660d13d484eb	Alexandrium tamarense	urn:lsid:marinespecies.org:taxname:231873	1995-09/1998-12	Survey from September 1995 to December 1998	-42.769	-65.0186	Puerto Madryn, Chubut Province, Argentina			1000	HumanObservation	present	1 - good	Gayoso, A. M. (2001). Observations on Alexandrium tamarense (Lebour) Balech and other dinoflagellate populations in Golfo Nuevo, Patagonia(Argentina). Journal of Plankton Research. 23: 463-468				
4c05134d-2323-4134-a4b1-625ab0dcd869	Alexandrium tamarense	urn:lsid:marinespecies.org:taxname:231873	1995-09/1998-12	Survey from September 1995 to December 1998	-42.6247	-64.2406	Punta Pardelas, Chubut Province, Argentina			1000	HumanObservation	present	1 - good	Gayoso, A. M. (2001). Observations on Alexandrium tamarense (Lebour)Balech and other dinoflagellate populations in Golfo Nuevo, Patagonia(Argentina). Journal of Plankton Research. 23: 463-468				
22de63ff-2705-42b4-8de5-fdfc004abe0e	Alexandrium tamarense	urn:lsid:marinespecies.org:taxname:231873	1995-09/1998-12	Survey from September 1995 to December 1998	-42.9302	-64.4986	Bahía Cracker, Chubut Province, Argentina			1000	HumanObservation	present	1 - good	Gayoso, A. M. (2001). Observations on Alexandrium tamarense (Lebour) Balech and other dinoflagellate populations in Golfo Nuevo, Patagonia (Argentina). Journal of Plankton Research. 23: 463-468				
f4017874-cd5d-4227-bab5-3c4ca8989f4d	Alexandrium tamarense	urn:lsid:marinespecies.org:taxname:231873	1996-08		-32.1917	-52.1536	Praia Cassino, Rio Grande do Sul, Brazil			1000	HumanObservation	present	1 - good	Odebrecht, C.; Mendez, S. e Garcia, V. M. T. 1997. Oceanographic processes and HAB in the Subtropical Southwestern Atlantic (28-36° S). VIII International Conference on Harmful algae. Vigo (España) 1997.;Persich, G.R., Garcia, V.M.T. & Odebrecht, C. 1998. Microalgas potencialmente nocivas na costa do Rio Grande do Sul. XI Semana Nacional de Oceanografia, Rio Grande RS, 18 a 24 de Outubro de 1998.				
eb92a636-1416-44f3-88b0-fb0a81292049	Alexandrium tamarense	urn:lsid:marinespecies.org:taxname:231873	1997-03/1997/07		-32.1917	-52.1536	Praia Cassino, Rio Grande do Sul, Brazil			1000	HumanObservation	present	1 - good	Persich, G.R., Garcia, V.M.T. & Odebrecht, C. 1998. Microalgas potencialmente nocivas na costa do Rio Grande do Sul. XI Semana Nacional de Oceanografia, Rio Grande RS, 18 a 24 de Outubro de 1998.				
4e27c56c-6d91-4389-94b4-f2eb96431ea8	Alexandrium tamarense	urn:lsid:marinespecies.org:taxname:231873	1997-03-01		-32.1846	-52.0676	Continental Shelf off Lagoa dos Patos, Brazil			1000	HumanObservation	present	1 - good	Persich G.D.R. & Tavano Garcia V.M. 2010. Influência da temperatura, salinidade e luz sobre o crescimento do dinoflagelado Alexandrium tamarense (Dinoflagellata, Dinophyceae) da plataforma continental adjacente ao estuário da Lagoa dos Patos. Atlântica, Rio Grande, 32(1): 25-37.;Persich G.R., Kulis D.M., Lilly E.L., Anderson D.M., Garcia V.M.T.2006. Probable origin and toxin profile of Alexandrium tamarense (Lebour) Balech from southern Brazil. Harmful Algae 5: 36–44.				
9d5c457f-ae07-459d-bb18-b583eaec5c25	Alexandrium tamarense	urn:lsid:marinespecies.org:taxname:231873	1999-03-01		-32.1846	-52.0676	Continental Shelf off Lagoa dos Patos, Brazil			1000	HumanObservation	present	1 - good	Persich G.D.R. & Tavano Garcia V.M. 2010. Influência da temperatura, salinidade e luz sobre o crescimento do dinoflagelado Alexandrium tamarense (Dinoflagellata, Dinophyceae) da plataforma continental adjacente ao estuário da Lagoa dos Patos. Atlântica, Rio Grande, 32(1): 25-37.;Persich G.R., Kulis D.M., Lilly E.L., Anderson D.M., Garcia V.M.T.2006. Probable origin and toxin profile of Alexandrium tamarense (Lebour) Balech from southern Brazil. Harmful Algae 5: 36–44.				
9e3ea601-2855-4902-8fb3-e42fa3c014ac	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2001- 07		-44.7194	-72.735	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.			Cysts	
9905b1c4-4b92-4c90-934d-2fa9d9735c15	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2001- 07		-46.4814	-73.7485	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.			Cysts	
ec836035-c9ab-49e9-b160-238b3dcd6aa0	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2001- 11		-44.6608	-73.5864	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.			Cysts	
72cd8e00-6b11-4b9b-ae55-2a6a32aae866	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2001- 11		-45.8479	-73.6166	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.			Cysts	
d9c8023b-1da8-4b7f-a58b-e5a3889f9e69	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2001- 11		-44.6393	-72.8778	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.			Motile cells	
ed84181e-add0-4b54-932b-8454a5153d2c	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2001- 11		-45.1356	-73.4985	Fjords of Southern Chile			1000	HumanObservation	present	1 - good	Seguel M., Tocornal M.A. & Sfeir A. 2005. Floraciones algales nocivas en los canales y fiordos del sur de Chile. Revista Ciencia y Tecnología del Mar 28: 5-13.			Motile cells	
6844112c-f36a-42e0-8f0c-5e8976c06be1	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2002-11		-43.6268	-72.9264	Bahía Tictoc, X Region, Chile			1000	HumanObservation	present	1 - good	Seguel M. & Sfeir A. 2010. Distribución de las toxinas marinas y quistes de dinoflagelados tóxicos en los canales occidentales de la región de Aysén. Ciencia y Tecnología Marina 33: 43-55.				
d74bad12-dd35-412b-953d-4ebb47d5b6fd	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2002-11		-44.1401	-73.4736	Puerto Ballena, XI Region, Chile			1000	HumanObservation	present	1 - good	Seguel M. & Sfeir A. 2010. Distribución de las toxinas marinas y quistes de dinoflagelados tóxicos en los canales occidentales de la región de Aysén. Ciencia y Tecnología Marina 33: 43-55.				
bd3d6ff3-a470-4f85-83cc-002fbb57cf97	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2002-11		-43.9568	-73.8242	Canal Tuamapu, Isla Betecoi, XI Region, Chile			1000	HumanObservation	present	1 - good	Seguel M. & Sfeir A. 2010. Distribución de las toxinas marinas y quistes de dinoflagelados tóxicos en los canales occidentales de la región de Aysén. Ciencia y Tecnología Marina 33: 43-55.				
f6e1f84b-5269-48b0-9ef9-d29b55a3a68d	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2002-07		-44.5583	-74.125	Canal King, Isla Izaza, XI Region, Chile			1000	HumanObservation	present	1 - good	Seguel M. & Sfeir A. 2010. Distribución de las toxinas marinas y quistes de dinoflagelados tóxicos en los canales occidentales de la región de Aysén. Ciencia y Tecnología Marina 33: 43-55.				
f9b713ab-b5cd-4c63-a156-ae4bb1124726	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2002-11		-44.5583	-74.125	Canal King, Isla Izaza, XI Region, Chile			1000	HumanObservation	present	1 - good	Seguel M. & Sfeir A. 2010. Distribución de las toxinas marinas y quistes de dinoflagelados tóxicos en los canales occidentales de la región de Aysén. Ciencia y Tecnología Marina 33: 43-55.				
95b7df3d-66cd-4a40-ae77-01498d7a7b77	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2002-11		-44.5905	-74.2697	Canal King, Isla Benjamín, XI Region, Chile			1000	HumanObservation	present	1 - good	Seguel M. & Sfeir A. 2010. Distribución de las toxinas marinas y quistes de dinoflagelados tóxicos en los canales occidentales de la región de Aysén. Ciencia y Tecnología Marina 33: 43-55.				
4022b5a8-5185-4308-a5b3-9ad9c72a17ac	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2002-07		-44.8375	-74.0833	Canal Goñi, Isla James, XI Region, Chile			1000	HumanObservation	present	1 - good	Seguel M. & Sfeir A. 2010. Distribución de las toxinas marinas y quistes de dinoflagelados tóxicos en los canales occidentales de la región de Aysén. Ciencia y Tecnología Marina 33: 43-55.				
91568cd4-f40c-4341-945c-cd7202557f77	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2002-11		-45.0744	-74.2666	Canal Ninualac, Isla Kent, XI Region, Chile			1000	HumanObservation	present	1 - good	Seguel M. & Sfeir A. 2010. Distribución de las toxinas marinas y quistes de dinoflagelados tóxicos en los canales occidentales de la región de Aysén. Ciencia y Tecnología Marina 33: 43-55.				
652b0a23-26e6-4809-82ec-0a821761c58d	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2002-11		-45.4916	-74.2611	Canal Darwin, Estero Dublé Norte, XI Region, Chile			1000	HumanObservation	present	1 - good	Seguel M. & Sfeir A. 2010. Distribución de las toxinas marinas y quistes de dinoflagelados tóxicos en los canales occidentales de la región de Aysén. Ciencia y Tecnología Marina 33: 43-55.				
a5425081-6241-4ce3-a941-0bec7e56bac2	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2002-11		-45.7507	-74.3176	Canal Pulluche, XI Region, Chile			1000	HumanObservation	present	1 - good	Seguel M. & Sfeir A. 2010. Distribución de las toxinas marinas y quistes de dinoflagelados tóxicos en los canales occidentales de la región de Aysén. Ciencia y Tecnología Marina 33: 43-55.				
0612b17d-7304-4da1-b9b6-6eecc8ec28cd	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2002-11		-45.843	-74.5416	Canal Pulluche, Estero Goñi, XI Region, Chile			1000	HumanObservation	present	1 - good	Seguel M. & Sfeir A. 2010. Distribución de las toxinas marinas y quistes de dinoflagelados tóxicos en los canales occidentales de la región de Aysén. Ciencia y Tecnología Marina 33: 43-55.				
ab6a79c6-002b-4356-9be3-fba6231a80e4	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2004		-43.1491	-73.5974	Quellón, Los Lagos Region, Chile			1000	HumanObservation	present	1 - good	Varela D., Paredes J., Alves-de-Souza C., Seguel M., Sfeir A., Frangópulos M. 2012. Intraregional variation among Alexandrium catenella (Dinophyceae) strains from southern Chile: Morphological, toxicological and genetic diversity. Harmful Algae 15: 8–18.				
7a1a68aa-9a07-4796-b5e4-cb611c5c595c	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2004		-43.7969	-73.0124	Santo Domingo, Aysén Region, Chile			1000	HumanObservation	present	1 - good	Varela D., Paredes J., Alves-de-Souza C., Seguel M., Sfeir A., Frangópulos M. 2012. Intraregional variation among Alexandrium catenella (Dinophyceae) strains from southern Chile: Morphological, toxicological and genetic diversity. Harmful Algae 15: 8–18.				
964dbd61-dcdf-421c-bde8-9c41d412e12a	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2005-07/2007-11		-54.8727	-67.5316	Almanza Region, Beagle Channel, Tierra del Fuego, Argentina			1000	HumanObservation	present	1- good	Hernando M. P., Almandoz G. O., Montoya N., Ferrario M. E. 2012. Seasonal Potentially Toxic Species Dynamics and the relation with oceanographic variables in extreme Southern South America (Beagle Channel, Argentina). 15th International Conference on Harmful Algae Korea. Abstract Book 120.				
ba78456b-5711-4be9-8973-22e65ddb17d6	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2008-06-09		-45.4021	-72.8281	Aysen-Aysen, Chile AY2			1000	HumanObservation	present	1 - good	Mardones J., Dorantes-Aranda J.J., Nichols P.D. & Hallegraeff G. 2015. Fish gill damage by the dinoflagellate Alexandrium catenella from Chilean fjords: Synergistic action of ROS and PUFA. Harmful Algae 49: 40–49			ROS may play a key role in synergistic reactions in conjunction with the LC-PUFA docosahexaenoic acid (DHA), and possibly other PUFA, for the massive fish-killing events that occur in the south of Chile	
101f4593-bec8-40a1-89ec-4481bd826c65	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2008-11-2/2008-11-21	Cruise from 2 to 21 November 2008	-47.0392	-75.4145	Golfo de Penas, Chile			10000	HumanObservation	present	1 - good	Pizarro G., Garrido C., Cárdenas C., Frangópulos M., Alarcón C., Guzmán L., Zamora C. & Pacheco H. 2011. Distribución espacial de alexandrium catenella y de toxinas paralizantes en el plancton y mariscos entre el Golfo de Penas y Canal Trinidad (primavera 2008). Revista Ciencia y Tecnología del Mar, 34: 1-4.				
46dfc305-90b3-40f3-a58e-ce74d88bd635	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2008-11-2/2008-11-21	Cruise from 2 to 21 November 2008	-46.9493	-74.1675	Golfo de Penas, Chile			10000	HumanObservation	present	1 - good	Pizarro G., Garrido C., Cárdenas C., Frangópulos M., Alarcón C., Guzmán L., Zamora C. & Pacheco H. 2011. Distribución espacial de alexandrium catenella y de toxinas paralizantes en el plancton y mariscos entre el Golfo de Penas y Canal Trinidad (primavera 2008). Revista Ciencia y Tecnología del Mar, 34: 1-4.				
278eafc8-b7a0-4511-83ff-2e60b856a52b	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2008-11-2/2008-11-21	Cruise from 2 to 21 November 2008	-48.1514	-73.4106	Región Austral, Chile			10000	HumanObservation	present	1 - good	Pizarro G., Garrido C., Cárdenas C., Frangópulos M., Alarcón C., Guzmán L., Zamora C. & Pacheco H. 2011. Distribución espacial de alexandrium catenella y de toxinas paralizantes en el plancton y mariscos entre el Golfo de Penas y Canal Trinidad (primavera 2008). Revista Ciencia y Tecnología del Mar, 34: 1-4.				
7c7bab3e-80ae-441e-ab98-4cecc8b87a9d	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2008-11-2/2008-11-21	Cruise from 2 to 21 November 2008	-48.773	-74.4202	Región Austral, Chile			10000	HumanObservation	present	1 - good	Pizarro G., Garrido C., Cárdenas C., Frangópulos M., Alarcón C., Guzmán L., Zamora C. & Pacheco H. 2011. Distribución espacial de alexandrium catenella y de toxinas paralizantes en el plancton y mariscos entre el Golfo de Penas y Canal Trinidad (primavera 2008). Revista Ciencia y Tecnología del Mar, 34: 1-4.				
d75da259-942a-4a53-8250-23461374ffec	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2008-11-2/2008-11-21	Cruise from 2 to 21 November 2008	-49.2701	-74.0742	Región Austral, Chile			10000	HumanObservation	present	1 - good	Pizarro G., Garrido C., Cárdenas C., Frangópulos M., Alarcón C., Guzmán L., Zamora C. & Pacheco H. 2011. Distribución espacial de alexandrium catenella y de toxinas paralizantes en el plancton y mariscos entre el Golfo de Penas y Canal Trinidad (primavera 2008). Revista Ciencia y Tecnología del Mar, 34: 1-4.				
2e2437d8-345c-437d-a0a7-103f444f6cdb	Alexandrium catenella	urn:lsid:marinespecies.org:taxname:231873	2008-11-2/2008-11-21	Cruise from 2 to 21 November 2008	-50.0218	-74.4268	Región Austral, Chile			10000	HumanObservation	present	1 - good	Pizarro G., Garrido C., Cárdenas C., Frangópulos M., Alarcón C., Guzmán L., Zamora C. & Pacheco H. 2011. Distribución espacial de alexandrium catenella y de toxinas paralizantes en el plancton y mariscos entre el Golfo de Penas y Canal Trinidad (primavera 2008). Revista Ciencia y Tecnología del Mar, 34: 1-4.				
